"Location","Control Program","Name","Type","Object ID","Device ID","Object Name","Path"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","AC-1 Trane Intellipak / 1489 Charleston","DAT","BAI","AI:1","DEV:2806104","dat_1","#g1489charleston_trane_intellipak/dat"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","AC-1 Trane Intellipak / 1489 Charleston","Duct Static Pressure","BAI","AI:3","DEV:2806104","tci_duct_static_1","#g1489charleston_trane_intellipak/tci_duct_static"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","AC-1 Trane Intellipak / 1489 Charleston","RAT","BAI","AI:2","DEV:2806104","rat_1","#g1489charleston_trane_intellipak/rat"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","AC-1 Trane Intellipak / 1489 Charleston","AC Alarm","BBI","BI:1","DEV:2806104","ac_alarm_status_1","#g1489charleston_trane_intellipak/ac_alarm_status"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","AC-1 Trane Intellipak / 1489 Charleston","Dirty Filter Alarm","BBI","BI:2","DEV:2806104","dirtyfilteralarm_1","#g1489charleston_trane_intellipak/dirtyfilteralarm"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","AC-1 Trane Intellipak / 1489 Charleston","SA Fan Status","BBI","BI:4","DEV:2806104","safanstatus_1","#g1489charleston_trane_intellipak/safanstatus"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","AC-1 Trane Intellipak / 1489 Charleston","Smoke Detector","BBI","BI:3","DEV:2806104","smoke_alarm_1","#g1489charleston_trane_intellipak/smoke_alarm"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","AC-1 Trane Intellipak / 1489 Charleston","Duct Static STPT","BAO","AO:1","DEV:2806104","tci_sa_static_1","#g1489charleston_trane_intellipak/tci_sa_static"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","AC-1 Trane Intellipak / 1489 Charleston","Economizer","BAO","AO:2","DEV:2806104","econ_1","#g1489charleston_trane_intellipak/econ"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","AC-1 Trane Intellipak / 1489 Charleston","SAT STPT Reset","BAO","AO:3","DEV:2806104","satstptreset_1","#g1489charleston_trane_intellipak/satstptreset"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","AC-1 Trane Intellipak / 1489 Charleston","Unit Enable","BBO","BO:1","DEV:2806104","unitenable_1","#g1489charleston_trane_intellipak/unitenable"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","AC-1 Trane Intellipak / 1489 Charleston","CO2 Reset Signal From VAVs","BAV","AV:1","DEV:2806104","co2_reset_from_vavs_1","#g1489charleston_trane_intellipak/co2_reset_from_vavs"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","AC-1 Trane Intellipak / 1489 Charleston","Economizer Setpoint","BAV","AV:3","DEV:2806104","ec_setpt_1","#g1489charleston_trane_intellipak/ec_setpt"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","AC-1 Trane Intellipak / 1489 Charleston","Effective RAT","BAV","AV:4","DEV:2806104","eff_rat_1","#g1489charleston_trane_intellipak/eff_rat"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","AC-1 Trane Intellipak / 1489 Charleston","Output Override","BAV","AV:13","DEV:2806104","econ_ovrde_1","#g1489charleston_trane_intellipak/econ_ovrde"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","AC-1 Trane Intellipak / 1489 Charleston","RA Temp avo","BAV","AV:7","DEV:2806104","ra_temp_avo_1","#g1489charleston_trane_intellipak/ra_temp_avo"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","AC-1 Trane Intellipak / 1489 Charleston","Duct Static Pressure","BAV","AV:5","DEV:2806104","stat_press_1","#g1489charleston_trane_intellipak/stat_press"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","AC-1 Trane Intellipak / 1489 Charleston","SA Static Setpoint","BAV","AV:6","DEV:2806104","sa_static_stpt_1","#g1489charleston_trane_intellipak/sa_static_stpt"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","AC-1 Trane Intellipak / 1489 Charleston","Supply Air Temp","BAV","AV:17","DEV:2806104","sa_temp_bvo_1","#g1489charleston_trane_intellipak/sa_temp_bvo"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","AC-1 Trane Intellipak / 1489 Charleston","System Runtime Request","BAV","AV:8","DEV:2806104","sys_run_req_1","#g1489charleston_trane_intellipak/sys_run_req"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","AC-1 Trane Intellipak / 1489 Charleston","Total Airflow","BAV","AV:9","DEV:2806104","total_airflow_1","#g1489charleston_trane_intellipak/total_airflow"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","AC-1 Trane Intellipak / 1489 Charleston","Total Airflow Percent","BAV","AV:10","DEV:2806104","total_airflow_pct_1","#g1489charleston_trane_intellipak/total_airflow_pct"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","AC-1 Trane Intellipak / 1489 Charleston","Total Cool Request","BAV","AV:11","DEV:2806104","total_cl_req_1","#g1489charleston_trane_intellipak/total_cl_req"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","AC-1 Trane Intellipak / 1489 Charleston","Total Heat Request","BAV","AV:12","DEV:2806104","total_ht_req_1","#g1489charleston_trane_intellipak/total_ht_req"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","AC-1 Trane Intellipak / 1489 Charleston","Econ Enable Status","BBV","BV:5","DEV:2806104","eok_1","#g1489charleston_trane_intellipak/eok"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","AC-1 Trane Intellipak / 1489 Charleston","Exh Fan Intlck","BBV","BV:1","DEV:2806104","m805_1","#g1489charleston_trane_intellipak/m805"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","AC-1 Trane Intellipak / 1489 Charleston","Output Override Lock","BBV","BV:15","DEV:2806104","econ_ovrde_lock_1","#g1489charleston_trane_intellipak/econ_ovrde_lock"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","AC-1 Trane Intellipak / 1489 Charleston","Purge Out to VAVs","BBV","BV:17","DEV:2806104","purge_out_to_vavs_1","#g1489charleston_trane_intellipak/purge_out_to_vavs"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","AC-1 Trane Intellipak / 1489 Charleston","SF Status bvo","BBV","BV:7","DEV:2806104","fstatus_1","#g1489charleston_trane_intellipak/fstatus"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","AC-1 Trane Intellipak / 1489 Charleston","Warm-up Mode","BBV","BV:2","DEV:2806104","wu_mode_1","#g1489charleston_trane_intellipak/wu_mode"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","AC-1 Trane Intellipak / 1489 Charleston","Eff run command","BMSV","MSV:1","DEV:2806104","m480_1","#g1489charleston_trane_intellipak/m480"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","AC-1 Trane Intellipak / 1489 Charleston","Run Condition","BMSV","MSV:2","DEV:2806104","run_condition_1","#g1489charleston_trane_intellipak/run_condition"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","AC-1 Trane Intellipak / 1489 Charleston","AC Alarm","BALM","BV:3","DEV:2806104","ac_alarm_1","#g1489charleston_trane_intellipak/ac_alarm"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","AC-1 Trane Intellipak / 1489 Charleston","Dirty Filter","BALM","BV:10","DEV:2806104","dirtyfilter_1","#g1489charleston_trane_intellipak/dirtyfilter"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","AC-1 Trane Intellipak / 1489 Charleston","FAN RNTM ALARM","BALM","BV:8","DEV:2806104","fan_rntm_alrm_1","#g1489charleston_trane_intellipak/fan_rntm_alrm"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","AC-1 Trane Intellipak / 1489 Charleston","HI DUCT STATIC","BALM","BV:9","DEV:2806104","hi_duct_static_1","#g1489charleston_trane_intellipak/hi_duct_static"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","AC-1 Trane Intellipak / 1489 Charleston","Return Air Temp High","BALM","BV:11","DEV:2806104","returnairtemphigh_1","#g1489charleston_trane_intellipak/returnairtemphigh"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","AC-1 Trane Intellipak / 1489 Charleston","Return Air Temp Low","BALM","BV:12","DEV:2806104","returnairtemplow_1","#g1489charleston_trane_intellipak/returnairtemplow"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","AC-1 Trane Intellipak / 1489 Charleston","SF_FAILED","BALM","BV:13","DEV:2806104","sf_failed_1","#g1489charleston_trane_intellipak/sf_failed"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","AC-1 Trane Intellipak / 1489 Charleston","SF Hand","BALM","BV:6","DEV:2806104","sf_hand_1","#g1489charleston_trane_intellipak/sf_hand"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","AC-1 Trane Intellipak / 1489 Charleston","Smoke Alarm","BALM","BV:4","DEV:2806104","smk_alrm_1","#g1489charleston_trane_intellipak/smk_alrm"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","AC-1 Trane Intellipak / 1489 Charleston","Supply Air Temp High","BALM","BV:14","DEV:2806104","supplyairtemphigh_1","#g1489charleston_trane_intellipak/supplyairtemphigh"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","AC-1 Trane Intellipak / 1489 Charleston","Supply Air Temp Low","BALM","BV:16","DEV:2806104","supplyairtemplow_1","#g1489charleston_trane_intellipak/supplyairtemplow"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","AC-1 Trane Intellipak / 1489 Charleston","Airflow in 1","POLLTOT","" ,"DEV:2806104","" ,"#g1489charleston_trane_intellipak/airflow_in_1"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","AC-1 Trane Intellipak / 1489 Charleston","Airflow in 2","POLLTOT","" ,"DEV:2806104","" ,"#g1489charleston_trane_intellipak/airflow_in_2"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","AC-1 Trane Intellipak / 1489 Charleston","Airflow in 3","POLLTOT","" ,"DEV:2806104","" ,"#g1489charleston_trane_intellipak/airflow_in_3"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","AC-1 Trane Intellipak / 1489 Charleston","Airflow in 4","POLLTOT","" ,"DEV:2806104","" ,"#g1489charleston_trane_intellipak/airflow_in_4"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","AC-1 Trane Intellipak / 1489 Charleston","Airflow in 5","POLLTOT","" ,"DEV:2806104","" ,"#g1489charleston_trane_intellipak/airflow_in_5"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","AC-1 Trane Intellipak / 1489 Charleston","Airflow in 6","POLLTOT","" ,"DEV:2806104","" ,"#g1489charleston_trane_intellipak/airflow_in_6"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","AC-1 Trane Intellipak / 1489 Charleston","CO2 from VAVs","POLLTOT","" ,"DEV:2806104","" ,"#g1489charleston_trane_intellipak/co2_input_1"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","AC-1 Trane Intellipak / 1489 Charleston","CO2 from VAVs","POLLTOT","" ,"DEV:2806104","" ,"#g1489charleston_trane_intellipak/co2_input_2"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","AC-1 Trane Intellipak / 1489 Charleston","Cool Requests #1","POLLTOT","" ,"DEV:2806104","" ,"#g1489charleston_trane_intellipak/in_cool_req_1"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","AC-1 Trane Intellipak / 1489 Charleston","Cool Requests #2","POLLTOT","" ,"DEV:2806104","" ,"#g1489charleston_trane_intellipak/in_cool_req_2"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","AC-1 Trane Intellipak / 1489 Charleston","Cool Requests #3","POLLTOT","" ,"DEV:2806104","" ,"#g1489charleston_trane_intellipak/in_cool_req_3"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","AC-1 Trane Intellipak / 1489 Charleston","Cool Requests #4","POLLTOT","" ,"DEV:2806104","" ,"#g1489charleston_trane_intellipak/in_cool_req_4"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","AC-1 Trane Intellipak / 1489 Charleston","Cool Requests #5","POLLTOT","" ,"DEV:2806104","" ,"#g1489charleston_trane_intellipak/in_cool_req_5"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","AC-1 Trane Intellipak / 1489 Charleston","Cool Requests #6","POLLTOT","" ,"DEV:2806104","" ,"#g1489charleston_trane_intellipak/in_cool_req_6"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","AC-1 Trane Intellipak / 1489 Charleston","Heat Requests #1","POLLTOT","" ,"DEV:2806104","" ,"#g1489charleston_trane_intellipak/in_htg_req_1"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","AC-1 Trane Intellipak / 1489 Charleston","Heat  Requests #2","POLLTOT","" ,"DEV:2806104","" ,"#g1489charleston_trane_intellipak/in_htg_req_2"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","AC-1 Trane Intellipak / 1489 Charleston","Heat  Requests #3","POLLTOT","" ,"DEV:2806104","" ,"#g1489charleston_trane_intellipak/in_htg_req_3"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","AC-1 Trane Intellipak / 1489 Charleston","Heat  Requests #4","POLLTOT","" ,"DEV:2806104","" ,"#g1489charleston_trane_intellipak/in_htg_req_4"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","AC-1 Trane Intellipak / 1489 Charleston","Heat  Requests #5","POLLTOT","" ,"DEV:2806104","" ,"#g1489charleston_trane_intellipak/in_htg_req_5"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","AC-1 Trane Intellipak / 1489 Charleston","Heat  Requests #6","POLLTOT","" ,"DEV:2806104","" ,"#g1489charleston_trane_intellipak/in_htg_req_6"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","AC-1 Trane Intellipak / 1489 Charleston","OA Temp","ANI","" ,"DEV:2806104","" ,"#g1489charleston_trane_intellipak/oat"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","AC-1 Trane Intellipak / 1489 Charleston","prs reset req 1","POLLTOT","" ,"DEV:2806104","" ,"#g1489charleston_trane_intellipak/prs_req_in_1"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","AC-1 Trane Intellipak / 1489 Charleston","prs reset req 2","POLLTOT","" ,"DEV:2806104","" ,"#g1489charleston_trane_intellipak/prs_req_in_2"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","AC-1 Trane Intellipak / 1489 Charleston","prs reset req 3","POLLTOT","" ,"DEV:2806104","" ,"#g1489charleston_trane_intellipak/prs_req_in_3"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","AC-1 Trane Intellipak / 1489 Charleston","prs reset req 4","POLLTOT","" ,"DEV:2806104","" ,"#g1489charleston_trane_intellipak/prs_req_in_4"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","AC-1 Trane Intellipak / 1489 Charleston","prs reset req 5","POLLTOT","" ,"DEV:2806104","" ,"#g1489charleston_trane_intellipak/prs_req_in_5"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","AC-1 Trane Intellipak / 1489 Charleston","prs reset req 6","POLLTOT","" ,"DEV:2806104","" ,"#g1489charleston_trane_intellipak/prs_req_in_6"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","AC-1 Trane Intellipak / 1489 Charleston","Purge Mode","BNI2","" ,"DEV:2806104","" ,"#g1489charleston_trane_intellipak/purgemode_cmd"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","AC-1 Trane Intellipak / 1489 Charleston","Runtime Minutes Requested #1","POLLMAX","" ,"DEV:2806104","" ,"#g1489charleston_trane_intellipak/in_run_req_1"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","AC-1 Trane Intellipak / 1489 Charleston","Runtime Minutes Requested #2","POLLMAX","" ,"DEV:2806104","" ,"#g1489charleston_trane_intellipak/in_run_req_2"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","AC-1 Trane Intellipak / 1489 Charleston","Runtime Minutes Requested #3","POLLMAX","" ,"DEV:2806104","" ,"#g1489charleston_trane_intellipak/in_run_req_3"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","AC-1 Trane Intellipak / 1489 Charleston","Runtime Minutes Requested #4","POLLMAX","" ,"DEV:2806104","" ,"#g1489charleston_trane_intellipak/in_run_req_4"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","AC-1 Trane Intellipak / 1489 Charleston","Runtime Minutes Requested #5","POLLMAX","" ,"DEV:2806104","" ,"#g1489charleston_trane_intellipak/in_run_req_5"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","AC-1 Trane Intellipak / 1489 Charleston","Runtime Minutes Requested #6","POLLMAX","" ,"DEV:2806104","" ,"#g1489charleston_trane_intellipak/in_run_req_6"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","AC-1 Trane Intellipak / 1489 Charleston","Shelter in Place","BNI2","" ,"DEV:2806104","" ,"#g1489charleston_trane_intellipak/shelterinplace_cmd"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","AC-1 Trane Intellipak / 1489 Charleston","zone temp","ANI","" ,"DEV:2806104","" ,"#g1489charleston_trane_intellipak/m656"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","AC-1 Trane Intellipak / 1489 Charleston","ECON BACnet PID","BPID","LOOP:1","DEV:2806104","m288_1","#g1489charleston_trane_intellipak/m288"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","AC-1 Trane Intellipak / 1489 Charleston","ECON BACnet PID / Setpoint","BAV","AV:14","DEV:2806104","m288_setpt_1","#g1489charleston_trane_intellipak/m288/setpt"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","AC-1 Trane Intellipak / 1489 Charleston","ECON BACnet PID / Input","BAV","AV:15","DEV:2806104","m288_input_1","#g1489charleston_trane_intellipak/m288/input"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","AC-1 Trane Intellipak / 1489 Charleston","ECON BACnet PID / PID out","BAV","AV:16","DEV:2806104","m288_pidout_1","#g1489charleston_trane_intellipak/m288/pidout"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","HW System / 1489 Charleston","Delta Pressure","BAI","AI:5","DEV:2806105","delta_press_1","#g1489charleston_hw_system/delta_press"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","HW System / 1489 Charleston","Pri HWR Temp","BAI","AI:6","DEV:2806105","pri_hwr_temp_1","#g1489charleston_hw_system/pri_hwr_temp"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","HW System / 1489 Charleston","Pri HWS Temp","BAI","AI:7","DEV:2806105","pri_hws_temp_1","#g1489charleston_hw_system/pri_hws_temp"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","HW System / 1489 Charleston","Pump 1 Amps","BAI","AI:3","DEV:2806105","p1_amps_1","#g1489charleston_hw_system/p1_amps"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","HW System / 1489 Charleston","Blr Alarm","BBI","BI:1","DEV:2806105","blr_1_alarm_1","#g1489charleston_hw_system/blr_1_alarm"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","HW System / 1489 Charleston","HWP1 Fault","BBI","BI:2","DEV:2806105","hwp1_fault_1","#g1489charleston_hw_system/hwp1_fault"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","HW System / 1489 Charleston","Pump 2 Status","BBI","BI:3","DEV:2806105","p2_status_1","#g1489charleston_hw_system/p2_status"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","HW System / 1489 Charleston","P1 VFD Output","BAO","AO:1","DEV:2806105","p1_vfd_output_1","#g1489charleston_hw_system/p1_vfd_output"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","HW System / 1489 Charleston","Boiler 1 S/S","BBO","BO:1","DEV:2806105","boiler1_1","#g1489charleston_hw_system/boiler1"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","HW System / 1489 Charleston","HWP 1","BBO","BO:3","DEV:2806105","pump1_1","#g1489charleston_hw_system/pump1"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","HW System / 1489 Charleston","HWP 2","BBO","BO:4","DEV:2806105","pump2_1","#g1489charleston_hw_system/pump2"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","HW System / 1489 Charleston","Delta Pressure Setpt","BAV","AV:2","DEV:2806105","dpstpt_1","#g1489charleston_hw_system/dpstpt"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","HW System / 1489 Charleston","Output Override","BAV","AV:3","DEV:2806105","vfd_ovrde_1","#g1489charleston_hw_system/vfd_ovrde"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","HW System / 1489 Charleston","System Runtime Request","BAV","AV:5","DEV:2806105","sys_req_rntm_1","#g1489charleston_hw_system/sys_req_rntm"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","HW System / 1489 Charleston","Total Heat Request","BAV","AV:6","DEV:2806105","total_ht_req_1","#g1489charleston_hw_system/total_ht_req"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","HW System / 1489 Charleston","HWP1 Fault","BBV","BV:3","DEV:2806105","hwp1fault_av_1","#g1489charleston_hw_system/hwp1fault_av"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","HW System / 1489 Charleston","Manual Override Lock","BBV","BV:4","DEV:2806105","man_ovrde_lock_1","#g1489charleston_hw_system/man_ovrde_lock"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","HW System / 1489 Charleston","Manual Override State","BBV","BV:5","DEV:2806105","man_ovrde_state_1","#g1489charleston_hw_system/man_ovrde_state"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","HW System / 1489 Charleston","Output Override Lock","BBV","BV:6","DEV:2806105","vfd_ovrde_lock_1","#g1489charleston_hw_system/vfd_ovrde_lock"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","HW System / 1489 Charleston","Pump 1 Status","BBV","BV:7","DEV:2806105","p1_status_bv_1","#g1489charleston_hw_system/p1_status_bv"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","HW System / 1489 Charleston","Pump 2 Status","BBV","BV:8","DEV:2806105","p2_status_bv_1","#g1489charleston_hw_system/p2_status_bv"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","HW System / 1489 Charleston","Run","BBV","BV:9","DEV:2806105","run_1","#g1489charleston_hw_system/run"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","HW System / 1489 Charleston","Zone Occupancy Status","BBV","BV:10","DEV:2806105","occ_stat_1","#g1489charleston_hw_system/occ_stat"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","HW System / 1489 Charleston","BLR_ALARM","BALM","BV:15","DEV:2806105","blr1_alm_1","#g1489charleston_hw_system/blr1_alm"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","HW System / 1489 Charleston","P1_FAIL","BALM","BV:23","DEV:2806105","p1_fail_1","#g1489charleston_hw_system/p1_fail"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","HW System / 1489 Charleston","P1_HAND","BALM","BV:24","DEV:2806105","p1_hand_1","#g1489charleston_hw_system/p1_hand"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","HW System / 1489 Charleston","P1_RNTM","BALM","BV:25","DEV:2806105","p1_rntm_1","#g1489charleston_hw_system/p1_rntm"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","HW System / 1489 Charleston","P2_FAIL","BALM","BV:26","DEV:2806105","p2_fail_1","#g1489charleston_hw_system/p2_fail"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","HW System / 1489 Charleston","P2_HAND","BALM","BV:27","DEV:2806105","p2_hand_1","#g1489charleston_hw_system/p2_hand"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B60 - 1489 Charleston/Roof","HW System / 1489 Charleston","P2_RNTM","BALM","BV:28","DEV:2806105","p2_rntm_1","#g1489charleston_hw_system/p2_rntm"
