"Location","Control Program","Name","Type","Object ID","Device ID","Object Name","Path"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B13 - 1875 Charleston/Roof","Trane AC-1 / 1875 Charleston","Airflow in","POLLTOT","" ,"DEV:2809009","" ,"#g1875_trane_ac-1/airflow_in_7"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B13 - 1875 Charleston/Roof","Trane AC-1 / 1875 Charleston","Airflow in","POLLTOT","" ,"DEV:2809009","" ,"#g1875_trane_ac-1/airflow_in_8"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B13 - 1875 Charleston/Roof","Trane AC-1 / 1875 Charleston","Bldg Pressure","ANI","" ,"DEV:2809009","" ,"#g1875_trane_ac-1/tci_sp_static"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B13 - 1875 Charleston/Roof","Trane AC-1 / 1875 Charleston","Bldg Static Setpoint","ANO","" ,"DEV:2809009","" ,"#g1875_trane_ac-1/m614"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B13 - 1875 Charleston/Roof","Trane AC-1 / 1875 Charleston","Ckt1 Cmp Trip","BNI","" ,"DEV:2809009","" ,"#g1875_trane_ac-1/m293"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B13 - 1875 Charleston/Roof","Trane AC-1 / 1875 Charleston","Ckt1 Low Press","BNI","" ,"DEV:2809009","" ,"#g1875_trane_ac-1/m294"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B13 - 1875 Charleston/Roof","Trane AC-1 / 1875 Charleston","Ckt2 Cmp Trip","BNI","" ,"DEV:2809009","" ,"#g1875_trane_ac-1/m295"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B13 - 1875 Charleston/Roof","Trane AC-1 / 1875 Charleston","Ckt2 Low Press","BNI","" ,"DEV:2809009","" ,"#g1875_trane_ac-1/m296"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B13 - 1875 Charleston/Roof","Trane AC-1 / 1875 Charleston","CKT1 Cond Temp","ANI","" ,"DEV:2809009","" ,"#g1875_trane_ac-1/m342"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B13 - 1875 Charleston/Roof","Trane AC-1 / 1875 Charleston","CKT1 Evap Temp","ANI","" ,"DEV:2809009","" ,"#g1875_trane_ac-1/m341"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B13 - 1875 Charleston/Roof","Trane AC-1 / 1875 Charleston","CKT2 Cond Temp","ANI","" ,"DEV:2809009","" ,"#g1875_trane_ac-1/m346"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B13 - 1875 Charleston/Roof","Trane AC-1 / 1875 Charleston","CKT2 Evap Temp","ANI","" ,"DEV:2809009","" ,"#g1875_trane_ac-1/m345"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B13 - 1875 Charleston/Roof","Trane AC-1 / 1875 Charleston","Comm Up","BNI","" ,"DEV:2809009","" ,"#g1875_trane_ac-1/m762"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B13 - 1875 Charleston/Roof","Trane AC-1 / 1875 Charleston","comp a status","BNI","" ,"DEV:2809009","" ,"#g1875_trane_ac-1/m733"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B13 - 1875 Charleston/Roof","Trane AC-1 / 1875 Charleston","comp b status","BNI","" ,"DEV:2809009","" ,"#g1875_trane_ac-1/m734"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B13 - 1875 Charleston/Roof","Trane AC-1 / 1875 Charleston","comp c status","BNI","" ,"DEV:2809009","" ,"#g1875_trane_ac-1/m735"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B13 - 1875 Charleston/Roof","Trane AC-1 / 1875 Charleston","comp d status","BNI","" ,"DEV:2809009","" ,"#g1875_trane_ac-1/m736"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B13 - 1875 Charleston/Roof","Trane AC-1 / 1875 Charleston","Cooling Capacity","ANI","" ,"DEV:2809009","" ,"#g1875_trane_ac-1/m781"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B13 - 1875 Charleston/Roof","Trane AC-1 / 1875 Charleston","Cool Requests #1","POLLTOT","" ,"DEV:2809009","" ,"#g1875_trane_ac-1/in_cool_req_1"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B13 - 1875 Charleston/Roof","Trane AC-1 / 1875 Charleston","Cool Requests #2","POLLTOT","" ,"DEV:2809009","" ,"#g1875_trane_ac-1/in_cool_req_2"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B13 - 1875 Charleston/Roof","Trane AC-1 / 1875 Charleston","Cool Requests #3","POLLTOT","" ,"DEV:2809009","" ,"#g1875_trane_ac-1/in_cool_req_3"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B13 - 1875 Charleston/Roof","Trane AC-1 / 1875 Charleston","Cool Requests #4","POLLTOT","" ,"DEV:2809009","" ,"#g1875_trane_ac-1/in_cool_req_4"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B13 - 1875 Charleston/Roof","Trane AC-1 / 1875 Charleston","Cool Requests #5","POLLTOT","" ,"DEV:2809009","" ,"#g1875_trane_ac-1/in_cool_req_5"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B13 - 1875 Charleston/Roof","Trane AC-1 / 1875 Charleston","Cool Requests #6","POLLTOT","" ,"DEV:2809009","" ,"#g1875_trane_ac-1/in_cool_req_6"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B13 - 1875 Charleston/Roof","Trane AC-1 / 1875 Charleston","DAT","ANI","" ,"DEV:2809009","" ,"#g1875_trane_ac-1/m522"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B13 - 1875 Charleston/Roof","Trane AC-1 / 1875 Charleston","Dirty Filter Alarm","BNI","" ,"DEV:2809009","" ,"#g1875_trane_ac-1/m771"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B13 - 1875 Charleston/Roof","Trane AC-1 / 1875 Charleston","Disable Econ","BNO","" ,"DEV:2809009","" ,"#g1875_trane_ac-1/diable_econ"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B13 - 1875 Charleston/Roof","Trane AC-1 / 1875 Charleston","EA DAMPER %","ANI","" ,"DEV:2809009","" ,"#g1875_trane_ac-1/m758"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B13 - 1875 Charleston/Roof","Trane AC-1 / 1875 Charleston","Econo Ok","BNI","" ,"DEV:2809009","" ,"#g1875_trane_ac-1/m326"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B13 - 1875 Charleston/Roof","Trane AC-1 / 1875 Charleston","Emrgncy Stop","BNI","" ,"DEV:2809009","" ,"#g1875_trane_ac-1/m310"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B13 - 1875 Charleston/Roof","Trane AC-1 / 1875 Charleston","Enable Cooling","BNO","" ,"DEV:2809009","" ,"#g1875_trane_ac-1/disable_clg"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B13 - 1875 Charleston/Roof","Trane AC-1 / 1875 Charleston","Exh Fan Fail","BNI","" ,"DEV:2809009","" ,"#g1875_trane_ac-1/m323"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B13 - 1875 Charleston/Roof","Trane AC-1 / 1875 Charleston","Exh Fan Status","BNI","" ,"DEV:2809009","" ,"#g1875_trane_ac-1/m760"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B13 - 1875 Charleston/Roof","Trane AC-1 / 1875 Charleston","Heat Requests #1","POLLTOT","" ,"DEV:2809009","" ,"#g1875_trane_ac-1/in_htg_req_1"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B13 - 1875 Charleston/Roof","Trane AC-1 / 1875 Charleston","Heat  Requests #2","POLLTOT","" ,"DEV:2809009","" ,"#g1875_trane_ac-1/in_htg_req_2"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B13 - 1875 Charleston/Roof","Trane AC-1 / 1875 Charleston","Heat  Requests #3","POLLTOT","" ,"DEV:2809009","" ,"#g1875_trane_ac-1/in_htg_req_3"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B13 - 1875 Charleston/Roof","Trane AC-1 / 1875 Charleston","Heat  Requests #4","POLLTOT","" ,"DEV:2809009","" ,"#g1875_trane_ac-1/in_htg_req_4"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B13 - 1875 Charleston/Roof","Trane AC-1 / 1875 Charleston","Heat  Requests #5","POLLTOT","" ,"DEV:2809009","" ,"#g1875_trane_ac-1/in_htg_req_5"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B13 - 1875 Charleston/Roof","Trane AC-1 / 1875 Charleston","Heat  Requests #6","POLLTOT","" ,"DEV:2809009","" ,"#g1875_trane_ac-1/in_htg_req_6"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B13 - 1875 Charleston/Roof","Trane AC-1 / 1875 Charleston","Heat  Requests #7","POLLTOT","" ,"DEV:2809009","" ,"#g1875_trane_ac-1/in_htg_req_7"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B13 - 1875 Charleston/Roof","Trane AC-1 / 1875 Charleston","Heat  Requests #8","POLLTOT","" ,"DEV:2809009","" ,"#g1875_trane_ac-1/in_htg_req_8"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B13 - 1875 Charleston/Roof","Trane AC-1 / 1875 Charleston","Manual Reset Alarm","BNI","" ,"DEV:2809009","" ,"#g1875_trane_ac-1/m775"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B13 - 1875 Charleston/Roof","Trane AC-1 / 1875 Charleston","Min OA %","ANO","" ,"DEV:2809009","" ,"#g1875_trane_ac-1/m612"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B13 - 1875 Charleston/Roof","Trane AC-1 / 1875 Charleston","OA DAMPER %","ANI","" ,"DEV:2809009","" ,"#g1875_trane_ac-1/m526"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B13 - 1875 Charleston/Roof","Trane AC-1 / 1875 Charleston","OA Humidity","ANI","" ,"DEV:2809009","" ,"#g1875_trane_ac-1/oah"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B13 - 1875 Charleston/Roof","Trane AC-1 / 1875 Charleston","OAT","ANI","" ,"DEV:2809009","" ,"#g1875_trane_ac-1/m783"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B13 - 1875 Charleston/Roof","Trane AC-1 / 1875 Charleston","OA Temperature","ANI","" ,"DEV:2809009","" ,"#g1875_trane_ac-1/oat"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B13 - 1875 Charleston/Roof","Trane AC-1 / 1875 Charleston","Occ/Unnoc","BNO","" ,"DEV:2809009","" ,"#g1875_trane_ac-1/m717"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B13 - 1875 Charleston/Roof","Trane AC-1 / 1875 Charleston","prs reset req 6","POLLTOT","" ,"DEV:2809009","" ,"#g1875_trane_ac-1/prs_req_in_6"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B13 - 1875 Charleston/Roof","Trane AC-1 / 1875 Charleston","prs reset req 7","POLLTOT","" ,"DEV:2809009","" ,"#g1875_trane_ac-1/prs_req_in_7"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B13 - 1875 Charleston/Roof","Trane AC-1 / 1875 Charleston","prs reset req 8","POLLTOT","" ,"DEV:2809009","" ,"#g1875_trane_ac-1/prs_req_in_8"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B13 - 1875 Charleston/Roof","Trane AC-1 / 1875 Charleston","prs reset req 9","POLLTOT","" ,"DEV:2809009","" ,"#g1875_trane_ac-1/prs_req_in_9"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B13 - 1875 Charleston/Roof","Trane AC-1 / 1875 Charleston","prs reset req 10","POLLTOT","" ,"DEV:2809009","" ,"#g1875_trane_ac-1/prs_req_in_10"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B13 - 1875 Charleston/Roof","Trane AC-1 / 1875 Charleston","prs reset req 11","POLLTOT","" ,"DEV:2809009","" ,"#g1875_trane_ac-1/prs_req_in_11"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B13 - 1875 Charleston/Roof","Trane AC-1 / 1875 Charleston","Purge Mode (Manager)","BNI2","" ,"DEV:2809009","" ,"#g1875_trane_ac-1/purgemode_cmd"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B13 - 1875 Charleston/Roof","Trane AC-1 / 1875 Charleston","RAT","ANI","" ,"DEV:2809009","" ,"#g1875_trane_ac-1/m523"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B13 - 1875 Charleston/Roof","Trane AC-1 / 1875 Charleston","Runtime Minutes Requested #1","POLLMAX","" ,"DEV:2809009","" ,"#g1875_trane_ac-1/in_run_req_1"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B13 - 1875 Charleston/Roof","Trane AC-1 / 1875 Charleston","Runtime Minutes Requested #2","POLLMAX","" ,"DEV:2809009","" ,"#g1875_trane_ac-1/in_run_req_2"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B13 - 1875 Charleston/Roof","Trane AC-1 / 1875 Charleston","Runtime Minutes Requested #3","POLLMAX","" ,"DEV:2809009","" ,"#g1875_trane_ac-1/in_run_req_3"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B13 - 1875 Charleston/Roof","Trane AC-1 / 1875 Charleston","Runtime Minutes Requested #4","POLLMAX","" ,"DEV:2809009","" ,"#g1875_trane_ac-1/in_run_req_4"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B13 - 1875 Charleston/Roof","Trane AC-1 / 1875 Charleston","Runtime Minutes Requested #5","POLLMAX","" ,"DEV:2809009","" ,"#g1875_trane_ac-1/in_run_req_5"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B13 - 1875 Charleston/Roof","Trane AC-1 / 1875 Charleston","Runtime Minutes Requested #6","POLLMAX","" ,"DEV:2809009","" ,"#g1875_trane_ac-1/in_run_req_6"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B13 - 1875 Charleston/Roof","Trane AC-1 / 1875 Charleston","SA Fan Status","BNI","" ,"DEV:2809009","" ,"#g1875_trane_ac-1/m718"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B13 - 1875 Charleston/Roof","Trane AC-1 / 1875 Charleston","SA Fan VFD Output","ANI","" ,"DEV:2809009","" ,"#g1875_trane_ac-1/m779"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B13 - 1875 Charleston/Roof","Trane AC-1 / 1875 Charleston","SA Hi Press","BNI","" ,"DEV:2809009","" ,"#g1875_trane_ac-1/m324"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B13 - 1875 Charleston/Roof","Trane AC-1 / 1875 Charleston","SA Static Pressure","ANI","" ,"DEV:2809009","" ,"#g1875_trane_ac-1/tci_sa_static"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B13 - 1875 Charleston/Roof","Trane AC-1 / 1875 Charleston","SA Static STPT","ANO","" ,"DEV:2809009","" ,"#g1875_trane_ac-1/m611"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B13 - 1875 Charleston/Roof","Trane AC-1 / 1875 Charleston","SA STPT","ANO","" ,"DEV:2809009","" ,"#g1875_trane_ac-1/m613"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B13 - 1875 Charleston/Roof","Trane AC-1 / 1875 Charleston","SF Fail","BNI","" ,"DEV:2809009","" ,"#g1875_trane_ac-1/m325"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B13 - 1875 Charleston/Roof","Trane AC-1 / 1875 Charleston","Shelter in place","BNI2","" ,"DEV:2809009","" ,"#g1875_trane_ac-1/shelterinplace_cmd"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B13 - 1875 Charleston/Roof","Trane AC-1 / 1875 Charleston","zone temp","ANI","" ,"DEV:2809009","" ,"#g1875_trane_ac-1/m656"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B13 - 1875 Charleston/Roof","Trane AC-1 / 1875 Charleston","Economizer Control PID","BPID","LOOP:1","DEV:2809009","m400_1","#g1875_trane_ac-1/m400"
