"Location","Control Program","Name","Type","Object ID","Device ID","Object Name","Path"
"/WebCTRL - FRIGG/Site 3 - Frigg/Quad Campus/B142 - 464 Ellis(1)/Roof","AC-1 Intellipak / 464 Ellis Q1","AHU Max Design Airflow","BAV","AV:7","DEV:2910207","design_flow_1","#gquad_1_ac-1_intellipak/design_flow"
"/WebCTRL - FRIGG/Site 3 - Frigg/Quad Campus/B142 - 464 Ellis(1)/Roof","AC-1 Intellipak / 464 Ellis Q1","Co2 Reset % av","BAV","AV:10","DEV:2910207","co2_reset_avo_1","#gquad_1_ac-1_intellipak/co2_reset_avo"
"/WebCTRL - FRIGG/Site 3 - Frigg/Quad Campus/B142 - 464 Ellis(1)/Roof","AC-1 Intellipak / 464 Ellis Q1","Common Lowest Space Static Pressure","BAV","AV:1","DEV:2910207","low_space_pressure_common_1","#gquad_1_ac-1_intellipak/low_space_pressure_common"
"/WebCTRL - FRIGG/Site 3 - Frigg/Quad Campus/B142 - 464 Ellis(1)/Roof","AC-1 Intellipak / 464 Ellis Q1","Cooling Capacity Out","BAV","AV:2","DEV:2910207","clg_cap_out_1","#gquad_1_ac-1_intellipak/clg_cap_out"
"/WebCTRL - FRIGG/Site 3 - Frigg/Quad Campus/B142 - 464 Ellis(1)/Roof","AC-1 Intellipak / 464 Ellis Q1","DA Cooling Setpoint (OA Reset)","BAV","AV:191","DEV:2910207","da_clsp_oar_av_1","#gquad_1_ac-1_intellipak/da_clsp_oar_av"
"/WebCTRL - FRIGG/Site 3 - Frigg/Quad Campus/B142 - 464 Ellis(1)/Roof","AC-1 Intellipak / 464 Ellis Q1","DA Cooling Setpoint (Optimized)","BAV","AV:195","DEV:2910207","da_clsp_opt_av_1","#gquad_1_ac-1_intellipak/da_clsp_opt_av"
"/WebCTRL - FRIGG/Site 3 - Frigg/Quad Campus/B142 - 464 Ellis(1)/Roof","AC-1 Intellipak / 464 Ellis Q1","Duct Static Pressure","BAV","AV:3","DEV:2910207","stat_press_1","#gquad_1_ac-1_intellipak/stat_press"
"/WebCTRL - FRIGG/Site 3 - Frigg/Quad Campus/B142 - 464 Ellis(1)/Roof","AC-1 Intellipak / 464 Ellis Q1","Econ Min Position","BAV","AV:4","DEV:2910207","econ_min_1","#gquad_1_ac-1_intellipak/econ_min"
"/WebCTRL - FRIGG/Site 3 - Frigg/Quad Campus/B142 - 464 Ellis(1)/Roof","AC-1 Intellipak / 464 Ellis Q1","Econ Min Position","BAV","AV:5","DEV:2910207","econ_nok_min_1","#gquad_1_ac-1_intellipak/econ_nok_min"
"/WebCTRL - FRIGG/Site 3 - Frigg/Quad Campus/B142 - 464 Ellis(1)/Roof","AC-1 Intellipak / 464 Ellis Q1","Economizer Position","BAV","AV:6","DEV:2910207","econo_pos_disp_1","#gquad_1_ac-1_intellipak/econo_pos_disp"
"/WebCTRL - FRIGG/Site 3 - Frigg/Quad Campus/B142 - 464 Ellis(1)/Roof","AC-1 Intellipak / 464 Ellis Q1","Exhaust Damper Position","BAV","AV:8","DEV:2910207","exh_pos_disp_1","#gquad_1_ac-1_intellipak/exh_pos_disp"
"/WebCTRL - FRIGG/Site 3 - Frigg/Quad Campus/B142 - 464 Ellis(1)/Roof","AC-1 Intellipak / 464 Ellis Q1","Fixed DA Cooling Setpoint","BAV","AV:197","DEV:2910207","da_clsp_fix_av_1","#gquad_1_ac-1_intellipak/da_clsp_fix_av"
"/WebCTRL - FRIGG/Site 3 - Frigg/Quad Campus/B142 - 464 Ellis(1)/Roof","AC-1 Intellipak / 464 Ellis Q1","Fixed SA Static Setpoint","BAV","AV:9","DEV:2910207","sasp_fixed_av_1","#gquad_1_ac-1_intellipak/sasp_fixed_av"
"/WebCTRL - FRIGG/Site 3 - Frigg/Quad Campus/B142 - 464 Ellis(1)/Roof","AC-1 Intellipak / 464 Ellis Q1","Incoming Requests (Cool)","BAV","AV:11","DEV:2910207","cool_req_total_1","#gquad_1_ac-1_intellipak/cool_req_total"
"/WebCTRL - FRIGG/Site 3 - Frigg/Quad Campus/B142 - 464 Ellis(1)/Roof","AC-1 Intellipak / 464 Ellis Q1","Incoming Requests (Heat)","BAV","AV:13","DEV:2910207","heat_request_1","#gquad_1_ac-1_intellipak/heat_request"
"/WebCTRL - FRIGG/Site 3 - Frigg/Quad Campus/B142 - 464 Ellis(1)/Roof","AC-1 Intellipak / 464 Ellis Q1","Incoming Requests (Static)","BAV","AV:16","DEV:2910207","static_press_req_total_1","#gquad_1_ac-1_intellipak/static_press_req_total"
"/WebCTRL - FRIGG/Site 3 - Frigg/Quad Campus/B142 - 464 Ellis(1)/Roof","AC-1 Intellipak / 464 Ellis Q1","Local Pre-Occ Warm-Up Time av","BAV","AV:15","DEV:2910207","local_warmup_time_avi_1","#gquad_1_ac-1_intellipak/local_warmup_time_avi"
"/WebCTRL - FRIGG/Site 3 - Frigg/Quad Campus/B142 - 464 Ellis(1)/Roof","AC-1 Intellipak / 464 Ellis Q1","Mode: Active","BAV","AV:17","DEV:2910207","net_mode_active_1","#gquad_1_ac-1_intellipak/net_mode_active"
"/WebCTRL - FRIGG/Site 3 - Frigg/Quad Campus/B142 - 464 Ellis(1)/Roof","AC-1 Intellipak / 464 Ellis Q1","OAD Min Out","BAV","AV:18","DEV:2910207","oad_min_out_ac1_1","#gquad_1_ac-1_intellipak/oad_min_out_ac1"
"/WebCTRL - FRIGG/Site 3 - Frigg/Quad Campus/B142 - 464 Ellis(1)/Roof","AC-1 Intellipak / 464 Ellis Q1","OA Enthalpy (Trane)","BAV","AV:19","DEV:2910207","oae_trane_1","#gquad_1_ac-1_intellipak/oae_trane"
"/WebCTRL - FRIGG/Site 3 - Frigg/Quad Campus/B142 - 464 Ellis(1)/Roof","AC-1 Intellipak / 464 Ellis Q1","OA Humidity (Trane)","BAV","AV:20","DEV:2910207","oah_trane_1","#gquad_1_ac-1_intellipak/oah_trane"
"/WebCTRL - FRIGG/Site 3 - Frigg/Quad Campus/B142 - 464 Ellis(1)/Roof","AC-1 Intellipak / 464 Ellis Q1","OA Temp (Trane)","BAV","AV:21","DEV:2910207","oat_trane_1","#gquad_1_ac-1_intellipak/oat_trane"
"/WebCTRL - FRIGG/Site 3 - Frigg/Quad Campus/B142 - 464 Ellis(1)/Roof","AC-1 Intellipak / 464 Ellis Q1","Outdoor Air Damper Position Status","BAV","AV:22","DEV:2910207","net_oa_damp_pos_1","#gquad_1_ac-1_intellipak/net_oa_damp_pos"
"/WebCTRL - FRIGG/Site 3 - Frigg/Quad Campus/B142 - 464 Ellis(1)/Roof","AC-1 Intellipak / 464 Ellis Q1","Percent of Design Airflow AV","BAV","AV:188","DEV:2910207","pct_dsgn_flow_avo_1","#gquad_1_ac-1_intellipak/pct_dsgn_flow_avo"
"/WebCTRL - FRIGG/Site 3 - Frigg/Quad Campus/B142 - 464 Ellis(1)/Roof","AC-1 Intellipak / 464 Ellis Q1","RA Damper Position","BAV","AV:23","DEV:2910207","net_ra_pos_status_1","#gquad_1_ac-1_intellipak/net_ra_pos_status"
"/WebCTRL - FRIGG/Site 3 - Frigg/Quad Campus/B142 - 464 Ellis(1)/Roof","AC-1 Intellipak / 464 Ellis Q1","RA Temp","BAV","AV:24","DEV:2910207","rat_1","#gquad_1_ac-1_intellipak/rat"
"/WebCTRL - FRIGG/Site 3 - Frigg/Quad Campus/B142 - 464 Ellis(1)/Roof","AC-1 Intellipak / 464 Ellis Q1","Run Request","BAV","AV:25","DEV:2910207","run_req_code_1","#gquad_1_ac-1_intellipak/run_req_code"
"/WebCTRL - FRIGG/Site 3 - Frigg/Quad Campus/B142 - 464 Ellis(1)/Roof","AC-1 Intellipak / 464 Ellis Q1","SA Static Setpoint","BAV","AV:26","DEV:2910207","dpsp_1","#gquad_1_ac-1_intellipak/dpsp"
"/WebCTRL - FRIGG/Site 3 - Frigg/Quad Campus/B142 - 464 Ellis(1)/Roof","AC-1 Intellipak / 464 Ellis Q1","SA Static Setpoint (Effective)","BAV","AV:27","DEV:2910207","sasp_eff_avo_1","#gquad_1_ac-1_intellipak/sasp_eff_avo"
"/WebCTRL - FRIGG/Site 3 - Frigg/Quad Campus/B142 - 464 Ellis(1)/Roof","AC-1 Intellipak / 464 Ellis Q1","SA Static Setpt Deviation","BAV","AV:28","DEV:2910207","dpsp_dev_av_1","#gquad_1_ac-1_intellipak/dpsp_dev_av"
"/WebCTRL - FRIGG/Site 3 - Frigg/Quad Campus/B142 - 464 Ellis(1)/Roof","AC-1 Intellipak / 464 Ellis Q1","SA Temp","BAV","AV:29","DEV:2910207","dat_1","#gquad_1_ac-1_intellipak/dat"
"/WebCTRL - FRIGG/Site 3 - Frigg/Quad Campus/B142 - 464 Ellis(1)/Roof","AC-1 Intellipak / 464 Ellis Q1","SA Temperature Out avo","BAV","AV:190","DEV:2910207","sat_cmn_av_1","#gquad_1_ac-1_intellipak/sat_cmn_av"
"/WebCTRL - FRIGG/Site 3 - Frigg/Quad Campus/B142 - 464 Ellis(1)/Roof","AC-1 Intellipak / 464 Ellis Q1","SA Temp Setpoint","BAV","AV:30","DEV:2910207","sasp_1","#gquad_1_ac-1_intellipak/sasp"
"/WebCTRL - FRIGG/Site 3 - Frigg/Quad Campus/B142 - 464 Ellis(1)/Roof","AC-1 Intellipak / 464 Ellis Q1","SF VFD Speed","BAV","AV:69","DEV:2910207","sf_vfd_1","#gquad_1_ac-1_intellipak/sf_vfd"
"/WebCTRL - FRIGG/Site 3 - Frigg/Quad Campus/B142 - 464 Ellis(1)/Roof","AC-1 Intellipak / 464 Ellis Q1","SF VFD Speed","BAV","AV:70","DEV:2910207","sf_vfd_view_1","#gquad_1_ac-1_intellipak/sf_vfd_view"
"/WebCTRL - FRIGG/Site 3 - Frigg/Quad Campus/B142 - 464 Ellis(1)/Roof","AC-1 Intellipak / 464 Ellis Q1","Space Static Pressure","BAV","AV:176","DEV:2910207","bstp_1","#gquad_1_ac-1_intellipak/bstp"
"/WebCTRL - FRIGG/Site 3 - Frigg/Quad Campus/B142 - 464 Ellis(1)/Roof","AC-1 Intellipak / 464 Ellis Q1","Space Static Pressure Setpt","BAV","AV:177","DEV:2910207","bpsp_1","#gquad_1_ac-1_intellipak/bpsp"
"/WebCTRL - FRIGG/Site 3 - Frigg/Quad Campus/B142 - 464 Ellis(1)/Roof","AC-1 Intellipak / 464 Ellis Q1","Space Static Pressure Setpt","BAV","AV:178","DEV:2910207","bpsp_econ_disabled_1","#gquad_1_ac-1_intellipak/bpsp_econ_disabled"
"/WebCTRL - FRIGG/Site 3 - Frigg/Quad Campus/B142 - 464 Ellis(1)/Roof","AC-1 Intellipak / 464 Ellis Q1","VAV CFM Total","BAV","AV:196","DEV:2910207","vav_cfm_total_1","#gquad_1_ac-1_intellipak/vav_cfm_total"
"/WebCTRL - FRIGG/Site 3 - Frigg/Quad Campus/B142 - 464 Ellis(1)/Roof","AC-1 Intellipak / 464 Ellis Q1","VAV CO2 Request","BAV","AV:189","DEV:2910207","co2_request_1","#gquad_1_ac-1_intellipak/co2_request"
"/WebCTRL - FRIGG/Site 3 - Frigg/Quad Campus/B142 - 464 Ellis(1)/Roof","AC-1 Intellipak / 464 Ellis Q1","AC Cooling Fail Out bvo","BBV","BV:112","DEV:2910207","ac_cooling_fail_out_bvo_1","#gquad_1_ac-1_intellipak/ac_cooling_fail_out_bvo"
"/WebCTRL - FRIGG/Site 3 - Frigg/Quad Campus/B142 - 464 Ellis(1)/Roof","AC-1 Intellipak / 464 Ellis Q1","Comp A Status","BBV","BV:3","DEV:2910207","cast_1","#gquad_1_ac-1_intellipak/cast"
"/WebCTRL - FRIGG/Site 3 - Frigg/Quad Campus/B142 - 464 Ellis(1)/Roof","AC-1 Intellipak / 464 Ellis Q1","Comp B Status","BBV","BV:4","DEV:2910207","cbst_1","#gquad_1_ac-1_intellipak/cbst"
"/WebCTRL - FRIGG/Site 3 - Frigg/Quad Campus/B142 - 464 Ellis(1)/Roof","AC-1 Intellipak / 464 Ellis Q1","Comp C Status","BBV","BV:7","DEV:2910207","ccst_1","#gquad_1_ac-1_intellipak/ccst"
"/WebCTRL - FRIGG/Site 3 - Frigg/Quad Campus/B142 - 464 Ellis(1)/Roof","AC-1 Intellipak / 464 Ellis Q1","Comp D Status","BBV","BV:8","DEV:2910207","cdst_1","#gquad_1_ac-1_intellipak/cdst"
"/WebCTRL - FRIGG/Site 3 - Frigg/Quad Campus/B142 - 464 Ellis(1)/Roof","AC-1 Intellipak / 464 Ellis Q1","Econ Enable Status","BBV","BV:9","DEV:2910207","eok_1","#gquad_1_ac-1_intellipak/eok"
"/WebCTRL - FRIGG/Site 3 - Frigg/Quad Campus/B142 - 464 Ellis(1)/Roof","AC-1 Intellipak / 464 Ellis Q1","Economizer Enable Status","BBV","BV:10","DEV:2910207","net_econ_enable_status_1","#gquad_1_ac-1_intellipak/net_econ_enable_status"
"/WebCTRL - FRIGG/Site 3 - Frigg/Quad Campus/B142 - 464 Ellis(1)/Roof","AC-1 Intellipak / 464 Ellis Q1","Economizer OK to econo","BBV","BV:11","DEV:2910207","net_econ_ok_1","#gquad_1_ac-1_intellipak/net_econ_ok"
"/WebCTRL - FRIGG/Site 3 - Frigg/Quad Campus/B142 - 464 Ellis(1)/Roof","AC-1 Intellipak / 464 Ellis Q1","EF Status","BBV","BV:12","DEV:2910207","efst_1","#gquad_1_ac-1_intellipak/efst"
"/WebCTRL - FRIGG/Site 3 - Frigg/Quad Campus/B142 - 464 Ellis(1)/Roof","AC-1 Intellipak / 464 Ellis Q1","Enable Mechanical Cooling bbvo","BBV","BV:111","DEV:2910207","mechanical_cooling_enable_bbvo_1","#gquad_1_ac-1_intellipak/mechanical_cooling_enable_bbvo"
"/WebCTRL - FRIGG/Site 3 - Frigg/Quad Campus/B142 - 464 Ellis(1)/Roof","AC-1 Intellipak / 464 Ellis Q1","Maintenance Mode bbvo","BBV","BV:125","DEV:2910207","maintenance_mode_bbvo_1","#gquad_1_ac-1_intellipak/maintenance_mode_bbvo"
"/WebCTRL - FRIGG/Site 3 - Frigg/Quad Campus/B142 - 464 Ellis(1)/Roof","AC-1 Intellipak / 464 Ellis Q1","Maintenance Mode End bbvo","BBV","BV:135","DEV:2910207","maintenance_mode_end_bbvo_1","#gquad_1_ac-1_intellipak/maintenance_mode_end_bbvo"
"/WebCTRL - FRIGG/Site 3 - Frigg/Quad Campus/B142 - 464 Ellis(1)/Roof","AC-1 Intellipak / 464 Ellis Q1","Optimal Stop","BBV","BV:21","DEV:2910207","opt_stop_bv_1","#gquad_1_ac-1_intellipak/opt_stop_bv"
"/WebCTRL - FRIGG/Site 3 - Frigg/Quad Campus/B142 - 464 Ellis(1)/Roof","AC-1 Intellipak / 464 Ellis Q1","Reset Zone Analytics bvi","BBV","BV:136","DEV:2910207","reset_zone_analytics_bvi_1","#gquad_1_ac-1_intellipak/reset_zone_analytics_bvi"
"/WebCTRL - FRIGG/Site 3 - Frigg/Quad Campus/B142 - 464 Ellis(1)/Roof","AC-1 Intellipak / 464 Ellis Q1","Reset Zone Analytics Out bvo","BBV","BV:157","DEV:2910207","reset_zone_analytics_out_bvo_1","#gquad_1_ac-1_intellipak/reset_zone_analytics_out_bvo"
"/WebCTRL - FRIGG/Site 3 - Frigg/Quad Campus/B142 - 464 Ellis(1)/Roof","AC-1 Intellipak / 464 Ellis Q1","Run Condition","BBV","BV:13","DEV:2910207","run_condition_1","#gquad_1_ac-1_intellipak/run_condition"
"/WebCTRL - FRIGG/Site 3 - Frigg/Quad Campus/B142 - 464 Ellis(1)/Roof","AC-1 Intellipak / 464 Ellis Q1","SA Static Setpt Select","BBV","BV:14","DEV:2910207","sasp_select_bv_1","#gquad_1_ac-1_intellipak/sasp_select_bv"
"/WebCTRL - FRIGG/Site 3 - Frigg/Quad Campus/B142 - 464 Ellis(1)/Roof","AC-1 Intellipak / 464 Ellis Q1","Schedule","BBV","BV:19","DEV:2910207","schedule_1","#gquad_1_ac-1_intellipak/schedule"
"/WebCTRL - FRIGG/Site 3 - Frigg/Quad Campus/B142 - 464 Ellis(1)/Roof","AC-1 Intellipak / 464 Ellis Q1","SF Status","BBV","BV:18","DEV:2910207","sfst_1","#gquad_1_ac-1_intellipak/sfst"
"/WebCTRL - FRIGG/Site 3 - Frigg/Quad Campus/B142 - 464 Ellis(1)/Roof","AC-1 Intellipak / 464 Ellis Q1","Supply Fan Fail Out bvo","BBV","BV:158","DEV:2910207","supply_fan_fail_out_bvo_1","#gquad_1_ac-1_intellipak/supply_fan_fail_out_bvo"
"/WebCTRL - FRIGG/Site 3 - Frigg/Quad Campus/B142 - 464 Ellis(1)/Roof","AC-1 Intellipak / 464 Ellis Q1","Unit Enable","BBV","BV:20","DEV:2910207","ac_occ_1","#gquad_1_ac-1_intellipak/ac_occ"
"/WebCTRL - FRIGG/Site 3 - Frigg/Quad Campus/B142 - 464 Ellis(1)/Roof","AC-1 Intellipak / 464 Ellis Q1","UnOcc Cool","BBV","BV:79","DEV:2910207","unocc_cl_mode_1","#gquad_1_ac-1_intellipak/unocc_cl_mode"
"/WebCTRL - FRIGG/Site 3 - Frigg/Quad Campus/B142 - 464 Ellis(1)/Roof","AC-1 Intellipak / 464 Ellis Q1","UnOcc Heat","BBV","BV:93","DEV:2910207","unocc_ht_req_1","#gquad_1_ac-1_intellipak/unocc_ht_req"
"/WebCTRL - FRIGG/Site 3 - Frigg/Quad Campus/B142 - 464 Ellis(1)/Roof","AC-1 Intellipak / 464 Ellis Q1","Warm-up Mode","BBV","BV:22","DEV:2910207","wu_mode_1","#gquad_1_ac-1_intellipak/wu_mode"
"/WebCTRL - FRIGG/Site 3 - Frigg/Quad Campus/B142 - 464 Ellis(1)/Roof","AC-1 Intellipak / 464 Ellis Q1","Zone Occupancy Status BV","BBV","BV:80","DEV:2910207","occ_stat_bbvo_1","#gquad_1_ac-1_intellipak/occ_stat_bbvo"
"/WebCTRL - FRIGG/Site 3 - Frigg/Quad Campus/B142 - 464 Ellis(1)/Roof","AC-1 Intellipak / 464 Ellis Q1","DA Cooling Setpoint Selection","BMSV","MSV:25","DEV:2910207","da_clsp_select_msv_1","#gquad_1_ac-1_intellipak/da_clsp_select_msv"
"/WebCTRL - FRIGG/Site 3 - Frigg/Quad Campus/B142 - 464 Ellis(1)/Roof","AC-1 Intellipak / 464 Ellis Q1","Economizer Damper Control Select","BMSV","MSV:2","DEV:2910207","econ_control_select_1","#gquad_1_ac-1_intellipak/econ_control_select"
"/WebCTRL - FRIGG/Site 3 - Frigg/Quad Campus/B142 - 464 Ellis(1)/Roof","AC-1 Intellipak / 464 Ellis Q1","Mode: Active","BMSV","MSV:3","DEV:2910207","msv_mode_active_1","#gquad_1_ac-1_intellipak/msv_mode_active"
"/WebCTRL - FRIGG/Site 3 - Frigg/Quad Campus/B142 - 464 Ellis(1)/Roof","AC-1 Intellipak / 464 Ellis Q1","Run Mode Selector","BMSV","MSV:15","DEV:2910207","run_mode_select_msv_1","#gquad_1_ac-1_intellipak/run_mode_select_msv"
"/WebCTRL - FRIGG/Site 3 - Frigg/Quad Campus/B142 - 464 Ellis(1)/Roof","AC-1 Intellipak / 464 Ellis Q1","AUTORESET","BALM","BV:23","DEV:2910207","autoreset_1","#gquad_1_ac-1_intellipak/autoreset"
"/WebCTRL - FRIGG/Site 3 - Frigg/Quad Campus/B142 - 464 Ellis(1)/Roof","AC-1 Intellipak / 464 Ellis Q1","BINDLOSS","BALM","BV:24","DEV:2910207","bind_loss_1","#gquad_1_ac-1_intellipak/bind_loss"
"/WebCTRL - FRIGG/Site 3 - Frigg/Quad Campus/B142 - 464 Ellis(1)/Roof","AC-1 Intellipak / 464 Ellis Q1","BUILDING_SP_HIGH","BALM","BV:25","DEV:2910207","building_sp_high_1","#gquad_1_ac-1_intellipak/building_sp_high"
"/WebCTRL - FRIGG/Site 3 - Frigg/Quad Campus/B142 - 464 Ellis(1)/Roof","AC-1 Intellipak / 464 Ellis Q1","BUILDING_SP_LOW","BALM","BV:26","DEV:2910207","building_sp_low_1","#gquad_1_ac-1_intellipak/building_sp_low"
"/WebCTRL - FRIGG/Site 3 - Frigg/Quad Campus/B142 - 464 Ellis(1)/Roof","AC-1 Intellipak / 464 Ellis Q1","COMMFAIL","BALM","BV:27","DEV:2910207","comm_fail_1","#gquad_1_ac-1_intellipak/comm_fail"
"/WebCTRL - FRIGG/Site 3 - Frigg/Quad Campus/B142 - 464 Ellis(1)/Roof","AC-1 Intellipak / 464 Ellis Q1","DSTP_HI","BALM","BV:28","DEV:2910207","dstp_hi_alm_1","#gquad_1_ac-1_intellipak/dstp_hi_alm"
"/WebCTRL - FRIGG/Site 3 - Frigg/Quad Campus/B142 - 464 Ellis(1)/Roof","AC-1 Intellipak / 464 Ellis Q1","DSTP_LO","BALM","BV:30","DEV:2910207","dstp_lo_alm_1","#gquad_1_ac-1_intellipak/dstp_lo_alm"
"/WebCTRL - FRIGG/Site 3 - Frigg/Quad Campus/B142 - 464 Ellis(1)/Roof","AC-1 Intellipak / 464 Ellis Q1","EMERGENCY STOP ALARM","BALM","BV:31","DEV:2910207","estop_alm_1","#gquad_1_ac-1_intellipak/estop_alm"
"/WebCTRL - FRIGG/Site 3 - Frigg/Quad Campus/B142 - 464 Ellis(1)/Roof","AC-1 Intellipak / 464 Ellis Q1","FILTER","BALM","BV:32","DEV:2910207","filter_alm_1","#gquad_1_ac-1_intellipak/filter_alm"
"/WebCTRL - FRIGG/Site 3 - Frigg/Quad Campus/B142 - 464 Ellis(1)/Roof","AC-1 Intellipak / 464 Ellis Q1","INT_COMM","BALM","BV:33","DEV:2910207","int_comm_1","#gquad_1_ac-1_intellipak/int_comm"
"/WebCTRL - FRIGG/Site 3 - Frigg/Quad Campus/B142 - 464 Ellis(1)/Roof","AC-1 Intellipak / 464 Ellis Q1","MAN_RESET","BALM","BV:34","DEV:2910207","man_reset_1","#gquad_1_ac-1_intellipak/man_reset"
"/WebCTRL - FRIGG/Site 3 - Frigg/Quad Campus/B142 - 464 Ellis(1)/Roof","AC-1 Intellipak / 464 Ellis Q1","RAT_HI","BALM","BV:35","DEV:2910207","rat_hi_1","#gquad_1_ac-1_intellipak/rat_hi"
"/WebCTRL - FRIGG/Site 3 - Frigg/Quad Campus/B142 - 464 Ellis(1)/Roof","AC-1 Intellipak / 464 Ellis Q1","RAT_LO","BALM","BV:36","DEV:2910207","rat_lo_1","#gquad_1_ac-1_intellipak/rat_lo"
"/WebCTRL - FRIGG/Site 3 - Frigg/Quad Campus/B142 - 464 Ellis(1)/Roof","AC-1 Intellipak / 464 Ellis Q1","REQ_INV","BALM","BV:37","DEV:2910207","req_inv_1","#gquad_1_ac-1_intellipak/req_inv"
"/WebCTRL - FRIGG/Site 3 - Frigg/Quad Campus/B142 - 464 Ellis(1)/Roof","AC-1 Intellipak / 464 Ellis Q1","SAT_HI","BALM","BV:61","DEV:2910207","sat_hi_1","#gquad_1_ac-1_intellipak/sat_hi"
"/WebCTRL - FRIGG/Site 3 - Frigg/Quad Campus/B142 - 464 Ellis(1)/Roof","AC-1 Intellipak / 464 Ellis Q1","SAT_LO","BALM","BV:70","DEV:2910207","sat_lo_1","#gquad_1_ac-1_intellipak/sat_lo"
"/WebCTRL - FRIGG/Site 3 - Frigg/Quad Campus/B142 - 464 Ellis(1)/Roof","AC-1 Intellipak / 464 Ellis Q1","SF_FAIL","BALM","BV:102","DEV:2910207","sf_fail_1","#gquad_1_ac-1_intellipak/sf_fail"
"/WebCTRL - FRIGG/Site 3 - Frigg/Quad Campus/B142 - 464 Ellis(1)/Roof","AC-1 Intellipak / 464 Ellis Q1","SF_HAND","BALM","BV:197","DEV:2910207","sf_hand_1","#gquad_1_ac-1_intellipak/sf_hand"
"/WebCTRL - FRIGG/Site 3 - Frigg/Quad Campus/B142 - 464 Ellis(1)/Roof","AC-1 Intellipak / 464 Ellis Q1","Auto Reset Alarm","BNI","" ,"DEV:2910207","" ,"#gquad_1_ac-1_intellipak/auto_bi"
"/WebCTRL - FRIGG/Site 3 - Frigg/Quad Campus/B142 - 464 Ellis(1)/Roof","AC-1 Intellipak / 464 Ellis Q1","BSP AC-2","ANI","" ,"DEV:2910207","" ,"#gquad_1_ac-1_intellipak/bsp_ac2_ani"
"/WebCTRL - FRIGG/Site 3 - Frigg/Quad Campus/B142 - 464 Ellis(1)/Roof","AC-1 Intellipak / 464 Ellis Q1","BSP local","ANI","" ,"DEV:2910207","" ,"#gquad_1_ac-1_intellipak/bsp_local"
"/WebCTRL - FRIGG/Site 3 - Frigg/Quad Campus/B142 - 464 Ellis(1)/Roof","AC-1 Intellipak / 464 Ellis Q1","CFM Total #1","POLLTOT","" ,"DEV:2910207","" ,"#gquad_1_ac-1_intellipak/in_flow_tot_1"
"/WebCTRL - FRIGG/Site 3 - Frigg/Quad Campus/B142 - 464 Ellis(1)/Roof","AC-1 Intellipak / 464 Ellis Q1","CFM Total #2","POLLTOT","" ,"DEV:2910207","" ,"#gquad_1_ac-1_intellipak/in_flow_tot_2"
"/WebCTRL - FRIGG/Site 3 - Frigg/Quad Campus/B142 - 464 Ellis(1)/Roof","AC-1 Intellipak / 464 Ellis Q1","CFM Total #3","POLLTOT","" ,"DEV:2910207","" ,"#gquad_1_ac-1_intellipak/in_flow_tot_3"
"/WebCTRL - FRIGG/Site 3 - Frigg/Quad Campus/B142 - 464 Ellis(1)/Roof","AC-1 Intellipak / 464 Ellis Q1","CFM Total #4","POLLTOT","" ,"DEV:2910207","" ,"#gquad_1_ac-1_intellipak/in_flow_tot_4"
"/WebCTRL - FRIGG/Site 3 - Frigg/Quad Campus/B142 - 464 Ellis(1)/Roof","AC-1 Intellipak / 464 Ellis Q1","CFM Total #5","POLLTOT","" ,"DEV:2910207","" ,"#gquad_1_ac-1_intellipak/in_flow_tot_5"
"/WebCTRL - FRIGG/Site 3 - Frigg/Quad Campus/B142 - 464 Ellis(1)/Roof","AC-1 Intellipak / 464 Ellis Q1","CFM Total #6","POLLTOT","" ,"DEV:2910207","" ,"#gquad_1_ac-1_intellipak/in_flow_tot_6"
"/WebCTRL - FRIGG/Site 3 - Frigg/Quad Campus/B142 - 464 Ellis(1)/Roof","AC-1 Intellipak / 464 Ellis Q1","CFM Total #7","POLLTOT","" ,"DEV:2910207","" ,"#gquad_1_ac-1_intellipak/in_flow_tot_7"
"/WebCTRL - FRIGG/Site 3 - Frigg/Quad Campus/B142 - 464 Ellis(1)/Roof","AC-1 Intellipak / 464 Ellis Q1","CFM Total #8","POLLTOT","" ,"DEV:2910207","" ,"#gquad_1_ac-1_intellipak/in_flow_tot_8"
"/WebCTRL - FRIGG/Site 3 - Frigg/Quad Campus/B142 - 464 Ellis(1)/Roof","AC-1 Intellipak / 464 Ellis Q1","CFM Total #9","POLLTOT","" ,"DEV:2910207","" ,"#gquad_1_ac-1_intellipak/in_flow_tot_9"
"/WebCTRL - FRIGG/Site 3 - Frigg/Quad Campus/B142 - 464 Ellis(1)/Roof","AC-1 Intellipak / 464 Ellis Q1","CFM Total #10","POLLTOT","" ,"DEV:2910207","" ,"#gquad_1_ac-1_intellipak/in_flow_tot_10"
"/WebCTRL - FRIGG/Site 3 - Frigg/Quad Campus/B142 - 464 Ellis(1)/Roof","AC-1 Intellipak / 464 Ellis Q1","CKT1 Cond Temp","ANI","" ,"DEV:2910207","" ,"#gquad_1_ac-1_intellipak/m342"
"/WebCTRL - FRIGG/Site 3 - Frigg/Quad Campus/B142 - 464 Ellis(1)/Roof","AC-1 Intellipak / 464 Ellis Q1","CKT1 Evap Temp","ANI","" ,"DEV:2910207","" ,"#gquad_1_ac-1_intellipak/m341"
