"Location","Control Program","Name","Type","Object ID","Device ID","Object Name","Path"
"/Sif-Solo/Site 1 - Sif/Charleston Road South/B225 - 1395 Charleston/Roof","AC-1 Trane Intellipak / 1395 Charleston","SF Stat","BAV","AV:55","DEV:2800017","sf_status_av_2","#g1395charleston_ac-1_bci/sf_status_av"
"/Sif-Solo/Site 1 - Sif/Charleston Road South/B225 - 1395 Charleston/Roof","AC-1 Trane Intellipak / 1395 Charleston","SF VFD Speed","BAV","AV:56","DEV:2800017","sf_vfd_2","#g1395charleston_ac-1_bci/sf_vfd"
"/Sif-Solo/Site 1 - Sif/Charleston Road South/B225 - 1395 Charleston/Roof","AC-1 Trane Intellipak / 1395 Charleston","Space Static Pressure","BAV","AV:57","DEV:2800017","bstp_2","#g1395charleston_ac-1_bci/bstp"
"/Sif-Solo/Site 1 - Sif/Charleston Road South/B225 - 1395 Charleston/Roof","AC-1 Trane Intellipak / 1395 Charleston","Unit Stop","BAV","AV:58","DEV:2800017","unit_stop_av_2","#g1395charleston_ac-1_bci/unit_stop_av"
"/Sif-Solo/Site 1 - Sif/Charleston Road South/B225 - 1395 Charleston/Roof","AC-1 Trane Intellipak / 1395 Charleston","VAV CFM Total","BAV","AV:60","DEV:2800017","vav_cfm_total_2","#g1395charleston_ac-1_bci/vav_cfm_total"
"/Sif-Solo/Site 1 - Sif/Charleston Road South/B225 - 1395 Charleston/Roof","AC-1 Trane Intellipak / 1395 Charleston","Control Status","BBV","BV:28","DEV:2800017","net_ctrl_status_2","#g1395charleston_ac-1_bci/net_ctrl_status"
"/Sif-Solo/Site 1 - Sif/Charleston Road South/B225 - 1395 Charleston/Roof","AC-1 Trane Intellipak / 1395 Charleston","Econ Enable Status","BBV","BV:2","DEV:2800017","eok_2","#g1395charleston_ac-1_bci/eok"
"/Sif-Solo/Site 1 - Sif/Charleston Road South/B225 - 1395 Charleston/Roof","AC-1 Trane Intellipak / 1395 Charleston","Economizer Enable Status","BBV","BV:3","DEV:2800017","net_econ_enable_status_2","#g1395charleston_ac-1_bci/net_econ_enable_status"
"/Sif-Solo/Site 1 - Sif/Charleston Road South/B225 - 1395 Charleston/Roof","AC-1 Trane Intellipak / 1395 Charleston","Econo Position Enable","BBV","BV:4","DEV:2800017","m649_2","#g1395charleston_ac-1_bci/m649"
"/Sif-Solo/Site 1 - Sif/Charleston Road South/B225 - 1395 Charleston/Roof","AC-1 Trane Intellipak / 1395 Charleston","FF Status","BBV","BV:5","DEV:2800017","efst_2","#g1395charleston_ac-1_bci/efst"
"/Sif-Solo/Site 1 - Sif/Charleston Road South/B225 - 1395 Charleston/Roof","AC-1 Trane Intellipak / 1395 Charleston","Local/ BAS","BBV","BV:6","DEV:2800017","loc_rem_2","#g1395charleston_ac-1_bci/loc_rem"
"/Sif-Solo/Site 1 - Sif/Charleston Road South/B225 - 1395 Charleston/Roof","AC-1 Trane Intellipak / 1395 Charleston","Optimal Stop","BBV","BV:7","DEV:2800017","opt_stop_2","#g1395charleston_ac-1_bci/opt_stop"
"/Sif-Solo/Site 1 - Sif/Charleston Road South/B225 - 1395 Charleston/Roof","AC-1 Trane Intellipak / 1395 Charleston","point name","BBV","BV:8","DEV:2800017","m679_2","#g1395charleston_ac-1_bci/m679"
"/Sif-Solo/Site 1 - Sif/Charleston Road South/B225 - 1395 Charleston/Roof","AC-1 Trane Intellipak / 1395 Charleston","Purge Out to VAVs","BBV","BV:9","DEV:2800017","purge_out_to_vavs_2","#g1395charleston_ac-1_bci/purge_out_to_vavs"
"/Sif-Solo/Site 1 - Sif/Charleston Road South/B225 - 1395 Charleston/Roof","AC-1 Trane Intellipak / 1395 Charleston","Run Status","BBV","BV:11","DEV:2800017","run_status_2","#g1395charleston_ac-1_bci/run_status"
"/Sif-Solo/Site 1 - Sif/Charleston Road South/B225 - 1395 Charleston/Roof","AC-1 Trane Intellipak / 1395 Charleston","SAT Setpoint Selection","BBV","BV:12","DEV:2800017","sasp_select_2","#g1395charleston_ac-1_bci/sasp_select"
"/Sif-Solo/Site 1 - Sif/Charleston Road South/B225 - 1395 Charleston/Roof","AC-1 Trane Intellipak / 1395 Charleston","Schedule","BBV","BV:13","DEV:2800017","schedule_2","#g1395charleston_ac-1_bci/schedule"
"/Sif-Solo/Site 1 - Sif/Charleston Road South/B225 - 1395 Charleston/Roof","AC-1 Trane Intellipak / 1395 Charleston","SF Status","BBV","BV:14","DEV:2800017","sfst_2","#g1395charleston_ac-1_bci/sfst"
"/Sif-Solo/Site 1 - Sif/Charleston Road South/B225 - 1395 Charleston/Roof","AC-1 Trane Intellipak / 1395 Charleston","System Occupancy","BBV","BV:15","DEV:2800017","occpancy_2","#g1395charleston_ac-1_bci/occpancy"
"/Sif-Solo/Site 1 - Sif/Charleston Road South/B225 - 1395 Charleston/Roof","AC-1 Trane Intellipak / 1395 Charleston","Unit Enable","BBV","BV:16","DEV:2800017","ac_occ_2","#g1395charleston_ac-1_bci/ac_occ"
"/Sif-Solo/Site 1 - Sif/Charleston Road South/B225 - 1395 Charleston/Roof","AC-1 Trane Intellipak / 1395 Charleston","Unit Enable","BBV","BV:17","DEV:2800017","unit_enable_2","#g1395charleston_ac-1_bci/unit_enable"
"/Sif-Solo/Site 1 - Sif/Charleston Road South/B225 - 1395 Charleston/Roof","AC-1 Trane Intellipak / 1395 Charleston","Warm-up Mode","BBV","BV:10","DEV:2800017","wu_mode_2","#g1395charleston_ac-1_bci/wu_mode"
"/Sif-Solo/Site 1 - Sif/Charleston Road South/B225 - 1395 Charleston/Roof","AC-1 Trane Intellipak / 1395 Charleston","Comp 1","BMSV","MSV:1","DEV:2800017","c1_status_msv_2","#g1395charleston_ac-1_bci/c1_status_msv"
"/Sif-Solo/Site 1 - Sif/Charleston Road South/B225 - 1395 Charleston/Roof","AC-1 Trane Intellipak / 1395 Charleston","Comp 2","BMSV","MSV:2","DEV:2800017","c2_status_msv_2","#g1395charleston_ac-1_bci/c2_status_msv"
"/Sif-Solo/Site 1 - Sif/Charleston Road South/B225 - 1395 Charleston/Roof","AC-1 Trane Intellipak / 1395 Charleston","Comp 3","BMSV","MSV:3","DEV:2800017","c3_status_msv_2","#g1395charleston_ac-1_bci/c3_status_msv"
"/Sif-Solo/Site 1 - Sif/Charleston Road South/B225 - 1395 Charleston/Roof","AC-1 Trane Intellipak / 1395 Charleston","Comp 4","BMSV","MSV:4","DEV:2800017","c4_status_msv_2","#g1395charleston_ac-1_bci/c4_status_msv"
"/Sif-Solo/Site 1 - Sif/Charleston Road South/B225 - 1395 Charleston/Roof","AC-1 Trane Intellipak / 1395 Charleston","Economizer Decision Method (MSV)","BMSV","MSV:5","DEV:2800017","net_econo_decis_method_2","#g1395charleston_ac-1_bci/net_econo_decis_method"
"/Sif-Solo/Site 1 - Sif/Charleston Road South/B225 - 1395 Charleston/Roof","AC-1 Trane Intellipak / 1395 Charleston","Economizer Enable (MSV)","BMSV","MSV:6","DEV:2800017","econo_enable_2","#g1395charleston_ac-1_bci/econo_enable"
"/Sif-Solo/Site 1 - Sif/Charleston Road South/B225 - 1395 Charleston/Roof","AC-1 Trane Intellipak / 1395 Charleston","Economizer Type (MSV)","BMSV","MSV:8","DEV:2800017","net_econo_type_2","#g1395charleston_ac-1_bci/net_econo_type"
"/Sif-Solo/Site 1 - Sif/Charleston Road South/B225 - 1395 Charleston/Roof","AC-1 Trane Intellipak / 1395 Charleston","EF Status Text","BMSV","MSV:13","DEV:2800017","ef_status_msv_2","#g1395charleston_ac-1_bci/ef_status_msv"
"/Sif-Solo/Site 1 - Sif/Charleston Road South/B225 - 1395 Charleston/Roof","AC-1 Trane Intellipak / 1395 Charleston","Occupied Status Text","BMSV","MSV:14","DEV:2800017","occ_status_msv_2","#g1395charleston_ac-1_bci/occ_status_msv"
"/Sif-Solo/Site 1 - Sif/Charleston Road South/B225 - 1395 Charleston/Roof","AC-1 Trane Intellipak / 1395 Charleston","Run Mode Selector","BMSV","MSV:15","DEV:2800017","run_mode_select_2","#g1395charleston_ac-1_bci/run_mode_select"
"/Sif-Solo/Site 1 - Sif/Charleston Road South/B225 - 1395 Charleston/Roof","AC-1 Trane Intellipak / 1395 Charleston","SF Status Text","BMSV","MSV:16","DEV:2800017","sf_status_msv_2","#g1395charleston_ac-1_bci/sf_status_msv"
"/Sif-Solo/Site 1 - Sif/Charleston Road South/B225 - 1395 Charleston/Roof","AC-1 Trane Intellipak / 1395 Charleston","Unit Stop Text","BMSV","MSV:17","DEV:2800017","unit_stop_msv_2","#g1395charleston_ac-1_bci/unit_stop_msv"
"/Sif-Solo/Site 1 - Sif/Charleston Road South/B225 - 1395 Charleston/Roof","AC-1 Trane Intellipak / 1395 Charleston","AUTORESET","BALM","BV:18","DEV:2800017","autoreset_2","#g1395charleston_ac-1_bci/autoreset"
"/Sif-Solo/Site 1 - Sif/Charleston Road South/B225 - 1395 Charleston/Roof","AC-1 Trane Intellipak / 1395 Charleston","COMMFAIL","BALM","BV:19","DEV:2800017","comm_fail_2","#g1395charleston_ac-1_bci/comm_fail"
"/Sif-Solo/Site 1 - Sif/Charleston Road South/B225 - 1395 Charleston/Roof","AC-1 Trane Intellipak / 1395 Charleston","DAT_HI","BALM","BV:20","DEV:2800017","dat_hi_2","#g1395charleston_ac-1_bci/dat_hi"
"/Sif-Solo/Site 1 - Sif/Charleston Road South/B225 - 1395 Charleston/Roof","AC-1 Trane Intellipak / 1395 Charleston","DAT_LO","BALM","BV:21","DEV:2800017","dat_lo_2","#g1395charleston_ac-1_bci/dat_lo"
"/Sif-Solo/Site 1 - Sif/Charleston Road South/B225 - 1395 Charleston/Roof","AC-1 Trane Intellipak / 1395 Charleston","DSP HI","BALM","BV:22","DEV:2800017","dsp_hi_2","#g1395charleston_ac-1_bci/dsp_hi"
"/Sif-Solo/Site 1 - Sif/Charleston Road South/B225 - 1395 Charleston/Roof","AC-1 Trane Intellipak / 1395 Charleston","FILTER","BALM","BV:23","DEV:2800017","filter_alm_2","#g1395charleston_ac-1_bci/filter_alm"
"/Sif-Solo/Site 1 - Sif/Charleston Road South/B225 - 1395 Charleston/Roof","AC-1 Trane Intellipak / 1395 Charleston","FILTER_RNTM","BALM","BV:24","DEV:2800017","filter_rntm_2","#g1395charleston_ac-1_bci/filter_rntm"
"/Sif-Solo/Site 1 - Sif/Charleston Road South/B225 - 1395 Charleston/Roof","AC-1 Trane Intellipak / 1395 Charleston","INT_COMM","BALM","BV:25","DEV:2800017","int_comm_2","#g1395charleston_ac-1_bci/int_comm"
"/Sif-Solo/Site 1 - Sif/Charleston Road South/B225 - 1395 Charleston/Roof","AC-1 Trane Intellipak / 1395 Charleston","MAN_RESET","BALM","BV:26","DEV:2800017","man_reset_2","#g1395charleston_ac-1_bci/man_reset"
"/Sif-Solo/Site 1 - Sif/Charleston Road South/B225 - 1395 Charleston/Roof","AC-1 Trane Intellipak / 1395 Charleston","RAT_HI","BALM","BV:27","DEV:2800017","rat_hi_2","#g1395charleston_ac-1_bci/rat_hi"
"/Sif-Solo/Site 1 - Sif/Charleston Road South/B225 - 1395 Charleston/Roof","AC-1 Trane Intellipak / 1395 Charleston","RAT_LO","BALM","BV:135","DEV:2800017","rat_lo_2","#g1395charleston_ac-1_bci/rat_lo"
"/Sif-Solo/Site 1 - Sif/Charleston Road South/B225 - 1395 Charleston/Roof","AC-1 Trane Intellipak / 1395 Charleston","REQ_INV","BALM","BV:136","DEV:2800017","req_inv_2","#g1395charleston_ac-1_bci/req_inv"
"/Sif-Solo/Site 1 - Sif/Charleston Road South/B225 - 1395 Charleston/Roof","AC-1 Trane Intellipak / 1395 Charleston","SF_FAIL","BALM","BV:137","DEV:2800017","sf_fail_2","#g1395charleston_ac-1_bci/sf_fail"
"/Sif-Solo/Site 1 - Sif/Charleston Road South/B225 - 1395 Charleston/Roof","AC-1 Trane Intellipak / 1395 Charleston","SF_HAND","BALM","BV:138","DEV:2800017","sf_hand_2","#g1395charleston_ac-1_bci/sf_hand"
"/Sif-Solo/Site 1 - Sif/Charleston Road South/B225 - 1395 Charleston/Roof","AC-1 Trane Intellipak / 1395 Charleston","SF_RNTM","BALM","BV:139","DEV:2800017","sf_rntm_2","#g1395charleston_ac-1_bci/sf_rntm"
"/Sif-Solo/Site 1 - Sif/Charleston Road South/B225 - 1395 Charleston/Roof","AC-1 Trane Intellipak / 1395 Charleston","SSP_HI","BALM","BV:140","DEV:2800017","ssp_hi_2","#g1395charleston_ac-1_bci/ssp_hi"
"/Sif-Solo/Site 1 - Sif/Charleston Road South/B225 - 1395 Charleston/Roof","AC-1 Trane Intellipak / 1395 Charleston","Alarm Relay Output","BNI","" ,"DEV:2800017","" ,"#g1395charleston_ac-1_bci/auto_bi"
"/Sif-Solo/Site 1 - Sif/Charleston Road South/B225 - 1395 Charleston/Roof","AC-1 Trane Intellipak / 1395 Charleston","BAS/Network Comm Fail","BNI","" ,"DEV:2800017","" ,"#g1395charleston_ac-1_bci/comm"
"/Sif-Solo/Site 1 - Sif/Charleston Road South/B225 - 1395 Charleston/Roof","AC-1 Trane Intellipak / 1395 Charleston","Bldg Static Pressure","ANI","" ,"DEV:2800017","" ,"#g1395charleston_ac-1_bci/bstp_ai"
"/Sif-Solo/Site 1 - Sif/Charleston Road South/B225 - 1395 Charleston/Roof","AC-1 Trane Intellipak / 1395 Charleston","Bldg Static Pressure Setpt","ANO","" ,"DEV:2800017","" ,"#g1395charleston_ac-1_bci/o235"
"/Sif-Solo/Site 1 - Sif/Charleston Road South/B225 - 1395 Charleston/Roof","AC-1 Trane Intellipak / 1395 Charleston","CFM Total #1","POLLTOT","" ,"DEV:2800017","" ,"#g1395charleston_ac-1_bci/in_flow_tot_01"
"/Sif-Solo/Site 1 - Sif/Charleston Road South/B225 - 1395 Charleston/Roof","AC-1 Trane Intellipak / 1395 Charleston","CFM Total #2","POLLTOT","" ,"DEV:2800017","" ,"#g1395charleston_ac-1_bci/in_flow_tot_02"
"/Sif-Solo/Site 1 - Sif/Charleston Road South/B225 - 1395 Charleston/Roof","AC-1 Trane Intellipak / 1395 Charleston","CFM Total #3","POLLTOT","" ,"DEV:2800017","" ,"#g1395charleston_ac-1_bci/in_flow_tot_03"
"/Sif-Solo/Site 1 - Sif/Charleston Road South/B225 - 1395 Charleston/Roof","AC-1 Trane Intellipak / 1395 Charleston","CFM Total #4","POLLTOT","" ,"DEV:2800017","" ,"#g1395charleston_ac-1_bci/in_flow_tot_04"
"/Sif-Solo/Site 1 - Sif/Charleston Road South/B225 - 1395 Charleston/Roof","AC-1 Trane Intellipak / 1395 Charleston","CKT1 Cond Sat Temp","ANI","" ,"DEV:2800017","" ,"#g1395charleston_ac-1_bci/m342"
"/Sif-Solo/Site 1 - Sif/Charleston Road South/B225 - 1395 Charleston/Roof","AC-1 Trane Intellipak / 1395 Charleston","CKT1 Evap Entering Temp","ANI","" ,"DEV:2800017","" ,"#g1395charleston_ac-1_bci/m341"
"/Sif-Solo/Site 1 - Sif/Charleston Road South/B225 - 1395 Charleston/Roof","AC-1 Trane Intellipak / 1395 Charleston","CKT1 Evap Leaving Temp","ANI","" ,"DEV:2800017","" ,"#g1395charleston_ac-1_bci/m622"
"/Sif-Solo/Site 1 - Sif/Charleston Road South/B225 - 1395 Charleston/Roof","AC-1 Trane Intellipak / 1395 Charleston","CKT2 Cond Sat Temp","ANI","" ,"DEV:2800017","" ,"#g1395charleston_ac-1_bci/m346"
"/Sif-Solo/Site 1 - Sif/Charleston Road South/B225 - 1395 Charleston/Roof","AC-1 Trane Intellipak / 1395 Charleston","CKT2 Evap Entering Temp","ANI","" ,"DEV:2800017","" ,"#g1395charleston_ac-1_bci/m621"
"/Sif-Solo/Site 1 - Sif/Charleston Road South/B225 - 1395 Charleston/Roof","AC-1 Trane Intellipak / 1395 Charleston","CKT2 Evap Leaving Temp","ANI","" ,"DEV:2800017","" ,"#g1395charleston_ac-1_bci/m629"
"/Sif-Solo/Site 1 - Sif/Charleston Road South/B225 - 1395 Charleston/Roof","AC-1 Trane Intellipak / 1395 Charleston","CO2 from VAVs","POLLTOT","" ,"DEV:2800017","" ,"#g1395charleston_ac-1_bci/in_max_co2_01"
"/Sif-Solo/Site 1 - Sif/Charleston Road South/B225 - 1395 Charleston/Roof","AC-1 Trane Intellipak / 1395 Charleston","CO2 from VAVs","POLLTOT","" ,"DEV:2800017","" ,"#g1395charleston_ac-1_bci/in_max_co2_02"
"/Sif-Solo/Site 1 - Sif/Charleston Road South/B225 - 1395 Charleston/Roof","AC-1 Trane Intellipak / 1395 Charleston","Compressor 1","ANI","" ,"DEV:2800017","" ,"#g1395charleston_ac-1_bci/c_1"
"/Sif-Solo/Site 1 - Sif/Charleston Road South/B225 - 1395 Charleston/Roof","AC-1 Trane Intellipak / 1395 Charleston","Compressor 2","ANI","" ,"DEV:2800017","" ,"#g1395charleston_ac-1_bci/c_2"
"/Sif-Solo/Site 1 - Sif/Charleston Road South/B225 - 1395 Charleston/Roof","AC-1 Trane Intellipak / 1395 Charleston","Compressor 3","ANI","" ,"DEV:2800017","" ,"#g1395charleston_ac-1_bci/c_3"
"/Sif-Solo/Site 1 - Sif/Charleston Road South/B225 - 1395 Charleston/Roof","AC-1 Trane Intellipak / 1395 Charleston","Compressor 4","ANI","" ,"DEV:2800017","" ,"#g1395charleston_ac-1_bci/c_4"
"/Sif-Solo/Site 1 - Sif/Charleston Road South/B225 - 1395 Charleston/Roof","AC-1 Trane Intellipak / 1395 Charleston","Control Status","BNI","" ,"DEV:2800017","" ,"#g1395charleston_ac-1_bci/bni_ctrl_status"
"/Sif-Solo/Site 1 - Sif/Charleston Road South/B225 - 1395 Charleston/Roof","AC-1 Trane Intellipak / 1395 Charleston","Cooling Capacity","ANI","" ,"DEV:2800017","" ,"#g1395charleston_ac-1_bci/clg_cap"
"/Sif-Solo/Site 1 - Sif/Charleston Road South/B225 - 1395 Charleston/Roof","AC-1 Trane Intellipak / 1395 Charleston","Cool Requests #1","POLLTOT","" ,"DEV:2800017","" ,"#g1395charleston_ac-1_bci/in_cool_req_01"
"/Sif-Solo/Site 1 - Sif/Charleston Road South/B225 - 1395 Charleston/Roof","AC-1 Trane Intellipak / 1395 Charleston","Cool Requests #2","POLLTOT","" ,"DEV:2800017","" ,"#g1395charleston_ac-1_bci/in_cool_req_02"
"/Sif-Solo/Site 1 - Sif/Charleston Road South/B225 - 1395 Charleston/Roof","AC-1 Trane Intellipak / 1395 Charleston","Cool Requests #3","POLLTOT","" ,"DEV:2800017","" ,"#g1395charleston_ac-1_bci/in_cool_req_03"
"/Sif-Solo/Site 1 - Sif/Charleston Road South/B225 - 1395 Charleston/Roof","AC-1 Trane Intellipak / 1395 Charleston","Cool Requests #4","POLLTOT","" ,"DEV:2800017","" ,"#g1395charleston_ac-1_bci/in_cool_req_04"
"/Sif-Solo/Site 1 - Sif/Charleston Road South/B225 - 1395 Charleston/Roof","AC-1 Trane Intellipak / 1395 Charleston","Cool Requests #5","POLLTOT","" ,"DEV:2800017","" ,"#g1395charleston_ac-1_bci/in_cool_req_05"
"/Sif-Solo/Site 1 - Sif/Charleston Road South/B225 - 1395 Charleston/Roof","AC-1 Trane Intellipak / 1395 Charleston","DA Temp","ANI","" ,"DEV:2800017","" ,"#g1395charleston_ac-1_bci/dat_ani"
"/Sif-Solo/Site 1 - Sif/Charleston Road South/B225 - 1395 Charleston/Roof","AC-1 Trane Intellipak / 1395 Charleston","DA Temp Setpoint","ANO","" ,"DEV:2800017","" ,"#g1395charleston_ac-1_bci/n485"
"/Sif-Solo/Site 1 - Sif/Charleston Road South/B225 - 1395 Charleston/Roof","AC-1 Trane Intellipak / 1395 Charleston","DA Temp Setpoint (Read)","ANI","" ,"DEV:2800017","" ,"#g1395charleston_ac-1_bci/datsp_ai"
"/Sif-Solo/Site 1 - Sif/Charleston Road South/B225 - 1395 Charleston/Roof","AC-1 Trane Intellipak / 1395 Charleston","Diagnostic Stop Status","BNI","" ,"DEV:2800017","" ,"#g1395charleston_ac-1_bci/man_bi"
"/Sif-Solo/Site 1 - Sif/Charleston Road South/B225 - 1395 Charleston/Roof","AC-1 Trane Intellipak / 1395 Charleston","Duct Static Pressure","ANI","" ,"DEV:2800017","" ,"#g1395charleston_ac-1_bci/dstp_ai"
"/Sif-Solo/Site 1 - Sif/Charleston Road South/B225 - 1395 Charleston/Roof","AC-1 Trane Intellipak / 1395 Charleston","Duct Static Pressure (Read)","ANI","" ,"DEV:2800017","" ,"#g1395charleston_ac-1_bci/dstp_ai_read"
"/Sif-Solo/Site 1 - Sif/Charleston Road South/B225 - 1395 Charleston/Roof","AC-1 Trane Intellipak / 1395 Charleston","Duct Static Pressure Setpt","ANO","" ,"DEV:2800017","" ,"#g1395charleston_ac-1_bci/n917"
"/Sif-Solo/Site 1 - Sif/Charleston Road South/B225 - 1395 Charleston/Roof","AC-1 Trane Intellipak / 1395 Charleston","Econ Min Position","ANO","" ,"DEV:2800017","" ,"#g1395charleston_ac-1_bci/o238"
