"Location","Control Program","Name","Type","Object ID","Device ID","Object Name","Path"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-1 / 1945 Charleston","SA Temp Setpoint","BAV","AV:12","DEV:2809611","sasp_1","#g1945_trane_ac-1/sasp"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-1 / 1945 Charleston","SF VFD Speed","BAV","AV:13","DEV:2809611","sf_vfd_1","#g1945_trane_ac-1/sf_vfd"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-1 / 1945 Charleston","Space Static Pressure","BAV","AV:14","DEV:2809611","bstp_1","#g1945_trane_ac-1/bstp"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-1 / 1945 Charleston","Space Static Pressure Setpt","BAV","AV:15","DEV:2809611","bpsp_1","#g1945_trane_ac-1/bpsp"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-1 / 1945 Charleston","Comp A Status","BBV","BV:1","DEV:2809611","cast_1","#g1945_trane_ac-1/cast"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-1 / 1945 Charleston","Comp B Status","BBV","BV:2","DEV:2809611","cbst_1","#g1945_trane_ac-1/cbst"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-1 / 1945 Charleston","Comp C Status","BBV","BV:3","DEV:2809611","ccst_1","#g1945_trane_ac-1/ccst"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-1 / 1945 Charleston","Comp D Status","BBV","BV:4","DEV:2809611","cdst_1","#g1945_trane_ac-1/cdst"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-1 / 1945 Charleston","EF Status","BBV","BV:5","DEV:2809611","efst_1","#g1945_trane_ac-1/efst"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-1 / 1945 Charleston","Run Condition","BBV","BV:6","DEV:2809611","run_condition_1","#g1945_trane_ac-1/run_condition"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-1 / 1945 Charleston","SAT Setpoint Selection","BBV","BV:7","DEV:2809611","sasp_select_1","#g1945_trane_ac-1/sasp_select"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-1 / 1945 Charleston","Schedule","BBV","BV:8","DEV:2809611","schedule_1","#g1945_trane_ac-1/schedule"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-1 / 1945 Charleston","SF Status","BBV","BV:9","DEV:2809611","sfst_1","#g1945_trane_ac-1/sfst"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-1 / 1945 Charleston","Unit Enable","BBV","BV:11","DEV:2809611","ac_occ_1","#g1945_trane_ac-1/ac_occ"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-1 / 1945 Charleston","Unit Enable","BBV","BV:10","DEV:2809611","program_enable_1","#g1945_trane_ac-1/program_enable"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-1 / 1945 Charleston","AUTORESET","BALM","BV:12","DEV:2809611","autoreset_1","#g1945_trane_ac-1/autoreset"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-1 / 1945 Charleston","COMMFAIL","BALM","BV:13","DEV:2809611","comm_fail_1","#g1945_trane_ac-1/comm_fail"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-1 / 1945 Charleston","FILTER","BALM","BV:14","DEV:2809611","filter_alm_1","#g1945_trane_ac-1/filter_alm"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-1 / 1945 Charleston","INT_COMM","BALM","BV:15","DEV:2809611","int_comm_1","#g1945_trane_ac-1/int_comm"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-1 / 1945 Charleston","MAN_RESET","BALM","BV:16","DEV:2809611","man_reset_1","#g1945_trane_ac-1/man_reset"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-1 / 1945 Charleston","REQ_INV","BALM","BV:18","DEV:2809611","req_inv_1","#g1945_trane_ac-1/req_inv"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-1 / 1945 Charleston","SAT_HI","BALM","BV:19","DEV:2809611","sat_hi_1","#g1945_trane_ac-1/sat_hi"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-1 / 1945 Charleston","SAT_LO","BALM","BV:20","DEV:2809611","sat_lo_1","#g1945_trane_ac-1/sat_lo"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-1 / 1945 Charleston","SF_FAIL","BALM","BV:21","DEV:2809611","sf_fail_1","#g1945_trane_ac-1/sf_fail"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-1 / 1945 Charleston","SF_HAND","BALM","BV:22","DEV:2809611","sf_hand_1","#g1945_trane_ac-1/sf_hand"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-1 / 1945 Charleston","SF_RNTM","BALM","BV:23","DEV:2809611","sf_rntm_1","#g1945_trane_ac-1/sf_rntm"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-1 / 1945 Charleston","SSP_HI","BALM","BV:24","DEV:2809611","ssp_hi_1","#g1945_trane_ac-1/ssp_hi"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-1 / 1945 Charleston","Auto Reset Alarm","BNI","" ,"DEV:2809611","" ,"#g1945_trane_ac-1/auto_bi"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-1 / 1945 Charleston","Comp A Status","BNI","" ,"DEV:2809611","" ,"#g1945_trane_ac-1/cast_bi"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-1 / 1945 Charleston","Comp B Status","BNI","" ,"DEV:2809611","" ,"#g1945_trane_ac-1/cbst_bi"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-1 / 1945 Charleston","Comp C Status","BNI","" ,"DEV:2809611","" ,"#g1945_trane_ac-1/ccst_bi"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-1 / 1945 Charleston","Comp D Status","BNI","" ,"DEV:2809611","" ,"#g1945_trane_ac-1/cdst_bi"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-1 / 1945 Charleston","Cool Requests #1","POLLTOT","" ,"DEV:2809611","" ,"#g1945_trane_ac-1/in_cool_req_01"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-1 / 1945 Charleston","Cool Requests #2","POLLTOT","" ,"DEV:2809611","" ,"#g1945_trane_ac-1/in_cool_req_02"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-1 / 1945 Charleston","Cool Requests #3","POLLTOT","" ,"DEV:2809611","" ,"#g1945_trane_ac-1/in_cool_req_03"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-1 / 1945 Charleston","Cool Requests #4","POLLTOT","" ,"DEV:2809611","" ,"#g1945_trane_ac-1/in_cool_req_04"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-1 / 1945 Charleston","Cool Requests #5","POLLTOT","" ,"DEV:2809611","" ,"#g1945_trane_ac-1/in_cool_req_05"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-1 / 1945 Charleston","Duct Static Pressure","ANI","" ,"DEV:2809611","" ,"#g1945_trane_ac-1/dstp_ai"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-1 / 1945 Charleston","Economizer Position","ANI","" ,"DEV:2809611","" ,"#g1945_trane_ac-1/econo_pos"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-1 / 1945 Charleston","EF Status","BNI","" ,"DEV:2809611","" ,"#g1945_trane_ac-1/efst_bi"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-1 / 1945 Charleston","Exhaust Damper Position","ANI","" ,"DEV:2809611","" ,"#g1945_trane_ac-1/exh_pos"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-1 / 1945 Charleston","Filter Alarm","BNI","" ,"DEV:2809611","" ,"#g1945_trane_ac-1/filter"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-1 / 1945 Charleston","Heat Requests #1","POLLTOT","" ,"DEV:2809611","" ,"#g1945_trane_ac-1/in_heat_req_01"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-1 / 1945 Charleston","Heat Requests #2","POLLTOT","" ,"DEV:2809611","" ,"#g1945_trane_ac-1/in_heat_req_02"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-1 / 1945 Charleston","Heat Requests #3","POLLTOT","" ,"DEV:2809611","" ,"#g1945_trane_ac-1/in_heat_req_03"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-1 / 1945 Charleston","Heat Requests #4","POLLTOT","" ,"DEV:2809611","" ,"#g1945_trane_ac-1/in_heat_req_04"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-1 / 1945 Charleston","Heat Requests #5","POLLTOT","" ,"DEV:2809611","" ,"#g1945_trane_ac-1/in_heat_req_05"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-1 / 1945 Charleston","Intellipak Comm","BNI","" ,"DEV:2809611","" ,"#g1945_trane_ac-1/comm"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-1 / 1945 Charleston","Manual Reset Alarm","BNI","" ,"DEV:2809611","" ,"#g1945_trane_ac-1/man_bi"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-1 / 1945 Charleston","minimum econo","ANO","" ,"DEV:2809611","" ,"#g1945_trane_ac-1/n635"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-1 / 1945 Charleston","Min OA Flow Setpoint","ANI","" ,"DEV:2809611","" ,"#g1945_trane_ac-1/airf_sp_ai"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-1 / 1945 Charleston","OA Temperature","ANI","" ,"DEV:2809611","" ,"#g1945_trane_ac-1/oat"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-1 / 1945 Charleston","Pressure Requests #1","POLLTOT","" ,"DEV:2809611","" ,"#g1945_trane_ac-1/in_press_req_01"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-1 / 1945 Charleston","Pressure Requests #2","POLLTOT","" ,"DEV:2809611","" ,"#g1945_trane_ac-1/in_press_req_02"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-1 / 1945 Charleston","Pressure Requests #3","POLLTOT","" ,"DEV:2809611","" ,"#g1945_trane_ac-1/in_press_req_03"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-1 / 1945 Charleston","Pressure Requests #4","POLLTOT","" ,"DEV:2809611","" ,"#g1945_trane_ac-1/in_press_req_04"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-1 / 1945 Charleston","Pressure Requests #5","POLLTOT","" ,"DEV:2809611","" ,"#g1945_trane_ac-1/in_press_req_05"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-1 / 1945 Charleston","Pressure Requests #6","POLLTOT","" ,"DEV:2809611","" ,"#g1945_trane_ac-1/in_press_req_06"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-1 / 1945 Charleston","Pressure Requests #7","POLLTOT","" ,"DEV:2809611","" ,"#g1945_trane_ac-1/in_press_req_07"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-1 / 1945 Charleston","Runtime Minutes Requested #1","POLLMAX","" ,"DEV:2809611","" ,"#g1945_trane_ac-1/in_run_req_01"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-1 / 1945 Charleston","Runtime Minutes Requested #2","POLLMAX","" ,"DEV:2809611","" ,"#g1945_trane_ac-1/in_run_req_02"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-1 / 1945 Charleston","Runtime Minutes Requested #3","POLLMAX","" ,"DEV:2809611","" ,"#g1945_trane_ac-1/in_run_req_03"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-1 / 1945 Charleston","Runtime Minutes Requested #4","POLLMAX","" ,"DEV:2809611","" ,"#g1945_trane_ac-1/in_run_req_04"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-1 / 1945 Charleston","Runtime Minutes Requested #5","POLLMAX","" ,"DEV:2809611","" ,"#g1945_trane_ac-1/in_run_req_05"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-1 / 1945 Charleston","SA Static Pressure Setpt","ANO","" ,"DEV:2809611","" ,"#g1945_trane_ac-1/n917"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-1 / 1945 Charleston","SA Static Pressure Setpt (Read)","ANI","" ,"DEV:2809611","" ,"#g1945_trane_ac-1/dstp_sp_ai"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-1 / 1945 Charleston","SA Temp","ANI","" ,"DEV:2809611","" ,"#g1945_trane_ac-1/sat_ani"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-1 / 1945 Charleston","SA Temp Setpoint","ANO","" ,"DEV:2809611","" ,"#g1945_trane_ac-1/n485"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-1 / 1945 Charleston","SA Temp Setpoint (Read)","ANI","" ,"DEV:2809611","" ,"#g1945_trane_ac-1/sasp_ai"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-1 / 1945 Charleston","SF Status","BNI","" ,"DEV:2809611","" ,"#g1945_trane_ac-1/sfst_bi"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-1 / 1945 Charleston","Space Static Pressure","ANI","" ,"DEV:2809611","" ,"#g1945_trane_ac-1/bstp_ai"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-1 / 1945 Charleston","Space Static Pressure Setpt","ANO","" ,"DEV:2809611","" ,"#g1945_trane_ac-1/o235"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-1 / 1945 Charleston","Supply Fan VFD","ANI","" ,"DEV:2809611","" ,"#g1945_trane_ac-1/sf_vfd_ai"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-1 / 1945 Charleston","Unit Enable","BNO","" ,"DEV:2809611","" ,"#g1945_trane_ac-1/n102"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-1 / 1945 Charleston","Unit Enable (Read)","BNI","" ,"DEV:2809611","" ,"#g1945_trane_ac-1/enable_bi"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-2 / 1945 Charleston","Cool Request","BAV","AV:16","DEV:2809611","cool_request_2","#g1945_trane_ac-2/cool_request"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-2 / 1945 Charleston","Duct Static Pressure","BAV","AV:17","DEV:2809611","dstp_2","#g1945_trane_ac-2/dstp"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-2 / 1945 Charleston","Econ Min Pos","BAV","AV:23","DEV:2809611","ec_min_2","#g1945_trane_ac-2/ec_min"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-2 / 1945 Charleston","Economizer Position","BAV","AV:19","DEV:2809611","econo_pos_disp_2","#g1945_trane_ac-2/econo_pos_disp"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-2 / 1945 Charleston","Exhaust Damper Position","BAV","AV:20","DEV:2809611","exh_pos_disp_2","#g1945_trane_ac-2/exh_pos_disp"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-2 / 1945 Charleston","Heat Request","BAV","AV:21","DEV:2809611","heat_request_2","#g1945_trane_ac-2/heat_request"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-2 / 1945 Charleston","oa damper min pos %","BAV","AV:31","DEV:2809611","oa_min_pos_2","#g1945_trane_ac-2/oa_min_pos"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-2 / 1945 Charleston","Run Request Code","BAV","AV:24","DEV:2809611","run_req_code_2","#g1945_trane_ac-2/run_req_code"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-2 / 1945 Charleston","SA Static Setpoint","BAV","AV:25","DEV:2809611","dpsp_2","#g1945_trane_ac-2/dpsp"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-2 / 1945 Charleston","SA Temp","BAV","AV:26","DEV:2809611","sat_2","#g1945_trane_ac-2/sat"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-2 / 1945 Charleston","SA Temp Setpoint","BAV","AV:27","DEV:2809611","sasp_2","#g1945_trane_ac-2/sasp"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-2 / 1945 Charleston","SF VFD Speed","BAV","AV:28","DEV:2809611","sf_vfd_2","#g1945_trane_ac-2/sf_vfd"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-2 / 1945 Charleston","Space Static Pressure","BAV","AV:29","DEV:2809611","bstp_2","#g1945_trane_ac-2/bstp"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-2 / 1945 Charleston","Space Static Pressure Setpt","BAV","AV:30","DEV:2809611","bpsp_2","#g1945_trane_ac-2/bpsp"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-2 / 1945 Charleston","Comp A Status","BBV","BV:25","DEV:2809611","cast_2","#g1945_trane_ac-2/cast"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-2 / 1945 Charleston","Comp B Status","BBV","BV:26","DEV:2809611","cbst_2","#g1945_trane_ac-2/cbst"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-2 / 1945 Charleston","Comp C Status","BBV","BV:27","DEV:2809611","ccst_2","#g1945_trane_ac-2/ccst"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-2 / 1945 Charleston","Comp D Status","BBV","BV:28","DEV:2809611","cdst_2","#g1945_trane_ac-2/cdst"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-2 / 1945 Charleston","EF Status","BBV","BV:29","DEV:2809611","efst_2","#g1945_trane_ac-2/efst"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-2 / 1945 Charleston","Run Condition","BBV","BV:30","DEV:2809611","run_condition_2","#g1945_trane_ac-2/run_condition"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-2 / 1945 Charleston","SAT Setpoint Selection","BBV","BV:31","DEV:2809611","sasp_select_2","#g1945_trane_ac-2/sasp_select"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-2 / 1945 Charleston","Schedule","BBV","BV:32","DEV:2809611","schedule_2","#g1945_trane_ac-2/schedule"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-2 / 1945 Charleston","SF Status","BBV","BV:33","DEV:2809611","sfst_2","#g1945_trane_ac-2/sfst"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-2 / 1945 Charleston","Unit Enable","BBV","BV:35","DEV:2809611","ac_occ_2","#g1945_trane_ac-2/ac_occ"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-2 / 1945 Charleston","Unit Enable","BBV","BV:34","DEV:2809611","program_enable_2","#g1945_trane_ac-2/program_enable"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-2 / 1945 Charleston","AUTORESET","BALM","BV:36","DEV:2809611","autoreset_2","#g1945_trane_ac-2/autoreset"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-2 / 1945 Charleston","COMMFAIL","BALM","BV:37","DEV:2809611","comm_fail_2","#g1945_trane_ac-2/comm_fail"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-2 / 1945 Charleston","FILTER","BALM","BV:38","DEV:2809611","filter_alm_2","#g1945_trane_ac-2/filter_alm"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-2 / 1945 Charleston","INT_COMM","BALM","BV:39","DEV:2809611","int_comm_2","#g1945_trane_ac-2/int_comm"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-2 / 1945 Charleston","MAN_RESET","BALM","BV:40","DEV:2809611","man_reset_2","#g1945_trane_ac-2/man_reset"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-2 / 1945 Charleston","REQ_INV","BALM","BV:42","DEV:2809611","req_inv_2","#g1945_trane_ac-2/req_inv"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-2 / 1945 Charleston","SAT_HI","BALM","BV:43","DEV:2809611","sat_hi_2","#g1945_trane_ac-2/sat_hi"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-2 / 1945 Charleston","SAT_LO","BALM","BV:44","DEV:2809611","sat_lo_2","#g1945_trane_ac-2/sat_lo"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-2 / 1945 Charleston","SF_FAIL","BALM","BV:45","DEV:2809611","sf_fail_2","#g1945_trane_ac-2/sf_fail"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-2 / 1945 Charleston","SF_HAND","BALM","BV:46","DEV:2809611","sf_hand_2","#g1945_trane_ac-2/sf_hand"
"/Sif-Solo/Site 1 - Sif/Charleston Road North/B38 - 1945 Charleston/Roof","Trane AC-2 / 1945 Charleston","SF_RNTM","BALM","BV:47","DEV:2809611","sf_rntm_2","#g1945_trane_ac-2/sf_rntm"
